,Unnamed: 0,InVolReg,OutVolReg,InVolFin,OutVolFin,WalletFin,Date,Price,Coal_price_EU,Ngas_price_EU,Oil_price_EU,HDD,IPI,InVolReg_lag2,OutVolReg_lag1,OutVolReg_lag2,InVolFin_lag1,InVolFin_lag2,OutVolFin_lag1,OutVolFin_lag2,WalletReg_lag1,WalletFin_lag1,WalletFin_lag2,Price_lag1,Price_lag2,Coal_price_EU_lag1,Coal_price_EU_lag2,Ngas_price_EU_lag1,Ngas_price_EU_lag2,Oil_price_EU_lag1,Oil_price_EU_lag2,HDD_lag1,CDD_lag2,ESI_lag2,IPI_lag1,IPI_lag2
43,44,0.3641399494992434,1.073705107187397,7.512071245835466,0.6931471805599453,0.0003769865824647,2011-09-01,-0.1093821106641979,0.0417387168371199,0.0237274253383397,0.0338262635706785,0.5932811842197592,-0.0161034075665789,0.0080316515892739,-1.1456011034411446,-0.102919643012175,0.6931471805599453,9.374582815370232,11.512945464770231,8.97790377375038,21.030081557830844,-0.0204169347969234,0.0007802051107894,0.0353120122772159,-0.0597263704485029,-0.0067735210070631,0.0089676322542242,-0.0116985296654039,0.0405478391894575,-0.0436848554340327,0.0227937156434645,0.1819736399425719,0.7317897099753354,5.13167228913909,-0.0017411495983177,0.0273345453497446
44,45,-0.1914323295239164,-0.3406759117176783,10.14096783995039,0.6931471805599453,0.0052151525711465,2011-10-01,-0.0290499179593268,-0.0166950921769739,0.0305050495841112,-0.0057741297923321,1.0491850554753466,-0.0017725263134185,-0.8506445469597566,1.073705107187397,-1.1456011034411446,7.512071245835466,0.6931471805599453,0.6931471805599453,11.512945464770231,21.011822101181185,0.0003769865824647,-0.0204169347969234,-0.1093821106641979,0.0353120122772159,0.0417387168371199,-0.0067735210070631,0.0237274253383397,-0.0116985296654039,0.0338262635706785,-0.0436848554340327,0.5932811842197592,0.259745634590601,5.1149953094204985,-0.0161034075665789,-0.0017411495983177
45,46,1.0821232151582052,0.2405066763716483,10.819818283610305,11.00814817973844,-0.0021276905221974,2011-11-01,-0.1016072574229123,-0.0236968367926291,0.0012223891893601,0.0145028990086082,0.430702953296155,-0.0077174618714295,0.3641399494992434,-0.3406759117176783,1.073705107187397,10.14096783995039,7.512071245835466,0.6931471805599453,0.6931471805599453,20.99969907988041,0.0052151525711465,0.0003769865824647,-0.0290499179593268,-0.1093821106641979,-0.0166950921769739,0.0417387168371199,0.0305050495841112,0.0237274253383397,-0.0057741297923321,0.0338262635706785,1.0491850554753466,-0.9754189602834789,5.100475998096045,-0.0017725263134185,-0.0161034075665789
46,47,1.4709168027740809,1.276838726860614,0.6931471805599453,14.927512470851324,-0.9807638888190696,2011-12-01,-0.087066308462631,0.0053977935678384,0.0260559326317477,0.0031653895469245,0.2120630750565366,-0.0110862558671218,-0.1914323295239164,0.2405066763716483,-0.3406759117176783,10.819818283610305,10.14096783995039,11.00814817973844,0.6931471805599453,20.996798133066523,-0.0021276905221974,0.0052151525711465,-0.1016072574229123,-0.0290499179593268,-0.0236968367926291,-0.0166950921769739,0.0012223891893601,0.0305050495841112,0.0145028990086082,-0.0057741297923321,0.430702953296155,-1.5332765514685365,5.094976442530006,-0.0077174618714295,-0.0017725263134185
47,48,-1.8501765700727049,-2.098555616308275,11.008197876999304,10.819818283610305,0.0056650779460749,2012-01-01,0.0557658090779273,0.0411714430993681,0.0079615513075528,0.0363921841948888,0.18359686501267,0.0107882376858077,1.0821232151582052,1.276838726860614,0.2405066763716483,0.6931471805599453,10.819818283610305,14.927512470851324,11.00814817973844,21.00323577116217,-0.9807638888190696,-0.0021276905221974,-0.087066308462631,-0.1016072574229123,0.0053977935678384,-0.0236968367926291,0.0260559326317477,0.0012223891893601,0.0031653895469245,0.0145028990086082,0.2120630750565366,-0.300104592450338,5.091908014224992,-0.0110862558671218,-0.0077174618714295
48,49,4.103147520672934,1.7788100170005483,14.066006206692224,13.241367001173204,0.3316128681570767,2012-02-01,0.0306960871571768,-0.0127233339734464,-0.0301530838880386,0.0361693134933371,0.1023077540445784,0.0115573963883894,1.4709168027740809,-2.098555616308275,1.276838726860614,11.008197876999304,0.6931471805599453,10.819818283610305,14.927512470851324,21.007425849721404,0.0056650779460749,-0.9807638888190696,0.0557658090779273,-0.087066308462631,0.0411714430993681,0.0053977935678384,0.0079615513075528,0.0260559326317477,0.0363921841948888,0.0031653895469245,0.18359686501267,0.0,5.080161356744866,0.0107882376858077,-0.0110862558671218
49,50,-1.8768857866145936,0.7597981397462767,15.433942898977952,8.715880102296456,1.0889805572792852,2012-03-01,-0.0858029176280612,-0.0531451017344979,0.0425677986697823,0.0328066364801387,-0.4854620939904794,-0.0124519841921983,-1.8501765700727049,1.7788100170005483,-2.098555616308275,14.066006206692224,11.008197876999304,13.241367001173204,10.819818283610305,21.621644041527453,0.3316128681570767,0.0056650779460749,0.0306960871571768,0.0557658090779273,-0.0127233339734464,0.0411714430993681,-0.0301530838880386,0.0079615513075528,0.0361693134933371,0.0363921841948888,0.1023077540445784,0.0,5.081404364984463,0.0115573963883894,0.0107882376858077
50,51,0.8366807571202912,2.029270394260113,10.55965949697118,15.56034053090628,-1.3809649369148147,2012-04-01,0.0324072429547777,-0.0210047847419572,-0.0250550675706771,-0.0247004754125041,-0.2086998168796938,0.0083185268750911,4.103147520672934,0.7597981397462767,1.7788100170005483,15.433942898977952,14.066006206692224,8.715880102296456,13.241367001173204,21.62198942290891,1.0889805572792852,0.3316128681570767,-0.0858029176280612,0.0306960871571768,-0.0531451017344979,-0.0127233339734464,0.0425677986697823,-0.0301530838880386,0.0328066364801387,0.0361693134933371,-0.4854620939904794,0.0,5.084505142662711,-0.0124519841921983,0.0115573963883894
51,52,-2.7978268821133305,-3.0442975275776227,9.224243277145174,9.224243277145174,0.0,2012-05-01,-0.0803084742788691,-0.030115962998245,0.0272092278991826,-0.0418829825867774,-0.7060116795829305,0.0094229201345052,-1.8768857866145936,2.029270394260113,0.7597981397462767,10.55965949697118,15.433942898977952,15.56034053090628,8.715880102296456,21.113816142974542,-1.3809649369148147,1.0889805572792852,0.0324072429547777,-0.0858029176280612,-0.0210047847419572,-0.0531451017344979,-0.0250550675706771,0.0425677986697823,-0.0247004754125041,0.0328066364801387,-0.2086998168796938,0.0,5.089446474520545,0.0083185268750911,-0.0124519841921983
52,53,-1.2077369238904758,-2.236095711537459,0.6931471805599453,7.601901959875166,-0.0010482241685494,2012-06-01,0.1252037941867603,-0.0441125708015439,0.0044953256309625,-0.0884945752863739,-0.5989349616644271,-0.0315596302306007,0.8366807571202912,-3.0442975275776227,2.029270394260113,9.224243277145174,10.55965949697118,9.224243277145174,15.56034053090628,21.085825334090224,0.0,-1.3809649369148147,-0.0803084742788691,0.0324072429547777,-0.030115962998245,-0.0210047847419572,0.0272092278991826,-0.0250550675706771,-0.0418829825867774,-0.0247004754125041,-0.7060116795829305,0.0,5.086361004624392,0.0094229201345052,0.0083185268750911
53,54,0.2548852201375595,0.7254425154915367,0.6931471805599453,11.709117053283046,-0.0659306881285726,2012-07-01,-0.0839119722503429,0.0184858549583903,-0.0072747723035644,0.0674676583890869,-0.707363378939077,-0.014318599543408,-2.7978268821133305,-2.236095711537459,-3.0442975275776227,0.6931471805599453,9.224243277145174,7.601901959875166,9.224243277145174,21.08635756581468,-0.0010482241685494,0.0,0.1252037941867603,-0.0803084742788691,-0.0441125708015439,-0.030115962998245,0.0044953256309625,0.0272092278991826,-0.0884945752863739,-0.0418829825867774,-0.5989349616644271,0.6754922453212245,5.075173815233827,-0.0315596302306007,0.0094229201345052
54,55,0.0632214006632878,-0.1536549606258326,0.6931471805599453,8.007034012193408,-0.0016817891469145,2012-08-01,0.0734920189466898,0.0130297169090898,-0.0026305960114938,0.0619412719023797,0.1557856544228526,0.0070325928124752,-1.2077369238904758,0.7254425154915367,-2.236095711537459,0.6931471805599453,0.6931471805599453,11.709117053283046,7.601901959875166,21.083150808230105,-0.0659306881285726,-0.0010482241685494,-0.0839119722503429,0.1252037941867603,0.0184858549583903,-0.0441125708015439,-0.0072747723035644,0.0044953256309625,0.0674676583890869,-0.0884945752863739,-0.707363378939077,1.675406707951372,5.072670685015709,-0.014318599543408,-0.0315596302306007
55,56,0.1636058610014608,0.9465354579860444,0.6931471805599453,0.6931471805599453,0.0,2012-09-01,-0.0061804893893824,-0.0349941361740384,-0.0255665084181728,-0.0261512360678208,0.8773137563274687,-0.0051932299395049,0.2548852201375595,-0.1536549606258326,0.7254425154915367,0.6931471805599453,0.6931471805599453,8.007034012193408,11.709117053283046,21.08186791866171,-0.0016817891469145,-0.0659306881285726,0.0734920189466898,-0.0839119722503429,0.0130297169090898,0.0184858549583903,-0.0026305960114938,-0.0072747723035644,0.0619412719023797,0.0674676583890869,0.1557856544228526,0.7360442003347787,5.0632277442154265,0.0070325928124752,-0.014318599543408
56,57,0.4898069652882419,-0.4060571168487641,0.6931471805599453,0.6931471805599453,0.0,2012-10-01,0.0184280399120595,-0.0533282241037751,0.0197986764754625,-0.015713137762841,0.783134009518867,0.0064112568866825,0.0632214006632878,0.9465354579860444,-0.1536549606258326,0.6931471805599453,0.6931471805599453,0.6931471805599453,8.007034012193408,21.067836994305694,0.0,-0.0016817891469145,-0.0061804893893824,0.0734920189466898,-0.0349941361740384,0.0130297169090898,-0.0255665084181728,-0.0026305960114938,-0.0261512360678208,0.0619412719023797,0.8773137563274687,0.0692058413525207,5.057518879995106,-0.0051932299395049,0.0070325928124752
57,58,1.1796673637024604,1.0297358636489378,0.6931471805599453,0.6931471805599453,0.0,2012-11-01,-0.131880725467222,0.0340858580335474,0.0187546763930934,-0.0065704595181559,0.3666120429110071,-0.0094787439545438,0.1636058610014608,-0.4060571168487641,0.9465354579860444,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,21.0671018230634,0.0,0.0,0.0184280399120595,-0.0061804893893824,-0.0533282241037751,-0.0349941361740384,0.0197986764754625,-0.0255665084181728,-0.015713137762841,-0.0261512360678208,0.783134009518867,-1.6986974395236771,5.050496827521386,0.0064112568866825,-0.0051932299395049
58,59,1.213379289088266,1.2227455375186445,0.6931471805599453,0.6931471805599453,0.0,2012-12-01,0.0172121288811215,0.0327575838077169,-0.0148401385036027,-0.0163775702287498,0.4537722110504427,-0.0164166610860103,0.4898069652882419,1.0297358636489378,-0.4060571168487641,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,21.071506119832968,0.0,0.0,-0.131880725467222,0.0184280399120595,0.0340858580335474,-0.0533282241037751,0.0187546763930934,0.0197986764754625,-0.0065704595181559,-0.015713137762841,0.3666120429110071,-1.2383160255195478,5.043425116919247,-0.0094787439545438,0.0064112568866825
