,InVolReg,OutVolReg,InVolFin,OutVolFin,TVolFin,TVolReg,WalletReg,WalletFin,Date,Price,Coal_price_EU,Ngas_price_EU,Oil_price_EU,HDD,CDD,ESI,IPI,InVolReg_lag1,InVolReg_lag2,OutVolReg_lag1,OutVolReg_lag2,InVolFin_lag1,InVolFin_lag2,OutVolFin_lag1,OutVolFin_lag2,TVolFin_lag1,TVolFin_lag2,TVolReg_lag1,TVolReg_lag2,WalletReg_lag1,WalletReg_lag2,WalletFin_lag1,WalletFin_lag2,Price_lag1,Price_lag2,Coal_price_EU_lag1,Coal_price_EU_lag2,Ngas_price_EU_lag1,Ngas_price_EU_lag2,Oil_price_EU_lag1,Oil_price_EU_lag2,HDD_lag1,HDD_lag2,CDD_lag1,CDD_lag2,ESI_lag1,ESI_lag2,IPI_lag1,IPI_lag2
27,0.7191200822020001,2.2025039106570894,10.54648552083901,12.5941338471098,12.823712028483904,1.6335260349857317,-0.4501083335062894,14.444334127625122,2010-04-01,0.1394915962264646,0.0427458391155637,-0.0757776295366614,0.0529310022657316,-0.493708301959229,0.004962789342129,5.12574810119676,0.0256979638527727,-1.895677221675552,3.31686064950037,0.9141531322881136,0.7502130408437893,-13.46206681663462,2.720228452306172,13.16475789486204,10.71902934130968,13.16475789486204,14.186892718635196,-1.3350892305931374,2.7993046067765484,-0.5487399193655449,0.5494028550299852,14.554653525866378,14.777077095401252,-0.0071479932652871,0.0071479932652871,0.0062035753207396,0.0073338459441165,0.0114237185975532,0.0202585198679252,0.0462192158938945,0.0090455226297319,-0.1618113801861058,-0.2154067462621283,0.004987541511039,0.0,5.107156861086878,5.094976442530006,-0.0072854759083202,-0.005212870188533
28,-2.7079202409275123,-3.757436741898921,-2.539784675398643,12.491259106532562,12.513564698192278,-3.3248766959907385,0.4349434425981755,14.29509501911378,2010-05-01,-0.0347051333972614,0.0396738964475469,0.0141960109028129,-0.0284710129581196,-0.4500277253057714,0.2676814057451114,5.119190700650601,0.018359504531336,0.7191200822020001,-1.895677221675552,2.2025039106570894,0.9141531322881136,10.54648552083901,-13.46206681663462,12.5941338471098,13.16475789486204,12.823712028483904,13.16475789486204,1.6335260349857317,-1.3350892305931374,-0.4501083335062894,-0.5487399193655449,14.444334127625122,14.554653525866378,0.1394915962264646,-0.0071479932652871,0.0427458391155637,0.0062035753207396,-0.0757776295366614,0.0114237185975532,0.0529310022657316,0.0462192158938945,-0.493708301959229,-0.1618113801861058,0.004962789342129,0.004987541511039,5.12574810119676,5.107156861086878,0.0256979638527727,-0.0072854759083202
29,0.0703469741973989,0.4939665557138397,-8.006700845440367,0.6931471805599453,0.6931471805599453,0.3019188011658009,-0.010391903920464,14.29509501911378,2010-06-01,0.0072946043263422,0.0057010555491041,0.0432716090206422,0.0065207462945924,-0.7774068921533264,1.4828090493723485,5.118592435601348,-0.0338725993167861,-2.7079202409275123,0.7191200822020001,-3.757436741898921,2.2025039106570894,-2.539784675398643,10.54648552083901,12.491259106532562,12.5941338471098,12.513564698192278,12.823712028483904,-3.3248766959907385,1.6335260349857317,0.4349434425981755,-0.4501083335062894,14.29509501911378,14.444334127625122,-0.0347051333972614,0.1394915962264646,0.0396738964475469,0.0427458391155637,0.0141960109028129,-0.0757776295366614,-0.0284710129581196,0.0529310022657316,-0.4500277253057714,-0.493708301959229,0.2676814057451114,0.004962789342129,5.119190700650601,5.12574810119676,0.018359504531336,0.0256979638527727
30,-1.11706090103886,-0.8925856526575515,0.0,8.517593111437565,8.517593111437565,-0.8594781292577203,0.0070005436336764,14.291995016197191,2010-07-01,-0.0486191655370045,-0.0416857999186071,-0.0033388180503317,-0.0298779215948563,-1.1045112703175644,1.4308582711273383,5.131081447172122,0.0120864780688023,0.0703469741973989,-2.7079202409275123,0.4939665557138397,-3.757436741898921,-8.006700845440367,-2.539784675398643,0.6931471805599453,12.491259106532562,0.6931471805599453,12.513564698192278,0.3019188011658009,-3.3248766959907385,-0.010391903920464,0.4349434425981755,14.29509501911378,14.29509501911378,0.0072946043263422,-0.0347051333972614,0.0057010555491041,0.0396738964475469,0.0432716090206422,0.0141960109028129,0.0065207462945924,-0.0284710129581196,-0.7774068921533264,-0.4500277253057714,1.4828090493723485,0.2676814057451114,5.118592435601348,5.119190700650601,-0.0338725993167861,0.018359504531336
31,-0.5616624393122382,-0.3785221459247605,0.0,0.6931471805599453,0.6931471805599453,-0.3465576296022608,0.001639709620683,14.291995016197191,2010-08-01,0.0499009431104879,-0.045779578197969,0.0195632512676384,0.0103951049072836,0.6688746081391406,-0.2651848504248453,5.138148614395215,-0.0005722460814236,-1.11706090103886,0.0703469741973989,-0.8925856526575515,0.4939665557138397,0.0,-8.006700845440367,8.517593111437565,0.6931471805599453,8.517593111437565,0.6931471805599453,-0.8594781292577203,0.3019188011658009,0.0070005436336764,-0.010391903920464,14.291995016197191,14.29509501911378,-0.0486191655370045,0.0072946043263422,-0.0416857999186071,0.0057010555491041,-0.0033388180503317,0.0432716090206422,-0.0298779215948563,0.0065207462945924,-1.1045112703175644,-0.7774068921533264,1.4308582711273383,1.4828090493723485,5.131081447172122,5.118592435601348,0.0120864780688023,-0.0338725993167861
32,0.0824163670509641,0.7574814341809688,0.0,10.043336447652528,10.043336447652528,0.5114648322782198,-0.0092593488296977,14.277609905519954,2010-09-01,0.0080799929278501,0.0250597213980876,-0.0164548773421082,0.0005352156445121,0.916638901087908,-1.7787117538355794,5.144583266605995,-0.0252150730330358,-0.5616624393122382,-1.11706090103886,-0.3785221459247605,-0.8925856526575515,0.0,0.0,0.6931471805599453,8.517593111437565,0.6931471805599453,8.517593111437565,-0.3465576296022608,-0.8594781292577203,0.001639709620683,0.0070005436336764,14.291995016197191,14.291995016197191,0.0499009431104879,-0.0486191655370045,-0.045779578197969,-0.0416857999186071,0.0195632512676384,-0.0033388180503317,0.0103951049072836,-0.0298779215948563,0.6688746081391406,-1.1045112703175644,-0.2651848504248453,1.4308582711273383,5.138148614395215,5.131081447172122,-0.0005722460814236,0.0120864780688023
33,0.1292110761057596,-0.536756355045954,0.0,0.6931471805599453,0.6931471805599453,-0.3385731932545273,0.007821424197445,14.277609905519954,2010-10-01,-0.033594890555717,-0.0209293572489972,-0.0288478391132658,0.001434185070309,0.7916380179235984,-1.0612247565964892,5.145166187053862,0.014569022260658,0.0824163670509641,-0.5616624393122382,0.7574814341809688,-0.3785221459247605,0.0,0.0,10.043336447652528,0.6931471805599453,10.043336447652528,0.6931471805599453,0.5114648322782198,-0.3465576296022608,-0.0092593488296977,0.001639709620683,14.277609905519954,14.291995016197191,0.0080799929278501,0.0499009431104879,0.0250597213980876,-0.045779578197969,-0.0164548773421082,0.0195632512676384,0.0005352156445121,0.0103951049072836,0.916638901087908,0.6688746081391406,-1.7787117538355794,-0.2651848504248453,5.144583266605995,5.138148614395215,-0.0252150730330358,-0.0005722460814236
34,1.0918526619544302,1.2312868709186393,0.0,8.77307495131822,8.77307495131822,1.054588085616194,-0.0186884463454539,14.273534592543044,2010-11-01,0.0056781109096615,0.0678520736929639,0.0251227843158985,0.0324082010353627,0.334893704328163,-0.0861776962410523,5.150976778649327,-0.0014473877183061,0.1292110761057596,0.0824163670509641,-0.536756355045954,0.7574814341809688,0.0,0.0,0.6931471805599453,10.043336447652528,0.6931471805599453,10.043336447652528,-0.3385731932545273,0.5114648322782198,0.007821424197445,-0.0092593488296977,14.277609905519954,14.277609905519954,-0.033594890555717,0.0080799929278501,-0.0209293572489972,0.0250597213980876,-0.0288478391132658,-0.0164548773421082,0.001434185070309,0.0005352156445121,0.7916380179235984,0.916638901087908,-1.0612247565964892,-1.7787117538355794,5.145166187053862,5.144583266605995,0.014569022260658,-0.0252150730330358
35,1.9793047403279795,0.3633167706634452,11.871791506700024,11.648522223257949,12.901370012780998,0.97606800665071,0.0519853058848269,14.376705669539888,2010-12-01,-0.0327607872398818,0.0833939377032422,0.0245172627194079,0.0679735237199992,0.4521765937546513,0.0,5.153291594497779,-0.0110691488489322,1.0918526619544302,0.1292110761057596,1.2312868709186393,-0.536756355045954,0.0,0.0,8.77307495131822,0.6931471805599453,8.77307495131822,0.6931471805599453,1.054588085616194,-0.3385731932545273,-0.0186884463454539,0.007821424197445,14.273534592543044,14.277609905519954,0.0056781109096615,-0.033594890555717,0.0678520736929639,-0.0209293572489972,0.0251227843158985,-0.0288478391132658,0.0324082010353627,0.001434185070309,0.334893704328163,0.7916380179235984,-0.0861776962410523,-1.0612247565964892,5.150976778649327,5.145166187053862,-0.0014473877183061,0.014569022260658
36,-1.8299427949293765,-1.429449107102096,-11.871791506700024,0.6931471805599453,0.6931471805599453,-1.550131203520838,-0.0263128000371359,14.376705669539888,2011-01-01,0.0327607872398818,0.067852908604916,0.0426795180629082,0.0254555475709645,-0.1198252766019152,0.0,5.152713392689245,-0.0082353406613053,1.9793047403279795,1.0918526619544302,0.3633167706634452,1.2312868709186393,11.871791506700024,0.0,11.648522223257949,8.77307495131822,12.901370012780998,8.77307495131822,0.97606800665071,1.054588085616194,0.0519853058848269,-0.0186884463454539,14.376705669539888,14.273534592543044,-0.0327607872398818,0.0056781109096615,0.0833939377032422,0.0678520736929639,0.0245172627194079,0.0251227843158985,0.0679735237199992,0.0324082010353627,0.4521765937546513,0.334893704328163,0.0,-0.0861776962410523,5.153291594497779,5.150976778649327,-0.0110691488489322,-0.0014473877183061
