,Unnamed: 0.1,Unnamed: 0,InVolReg,OutVolReg,InVolFin,OutVolFin,WalletFin,Date,Price,Coal_price_EU,Ngas_price_EU,Oil_price_EU,HDD,CDD,IPI,InVolReg_lag1,InVolReg_lag2,OutVolReg_lag1,OutVolReg_lag2,InVolFin_lag1,InVolFin_lag2,OutVolFin_lag1,OutVolFin_lag2,WalletFin_lag2,Price_lag1,Price_lag2,Coal_price_EU_lag1,Coal_price_EU_lag2,Ngas_price_EU_lag1,Ngas_price_EU_lag2,Oil_price_EU_lag1,Oil_price_EU_lag2,HDD_lag2,CDD_lag1,CDD_lag2,IPI_lag1,IPI_lag2
10,10,55,0.1510094886991773,-0.4118576408787007,0.0,0.6931471805599453,14.595797815564977,2012-10-01,0.0184280399120595,-0.0533282241037751,0.0197986764754625,-0.015713137762841,0.783134009518867,-1.2383160255195478,0.0064112568866825,-1.726679807064226,1.7538552769202216,0.5782918911777237,-0.4330061828578166,0.0,0.0,0.6931471805599453,0.6931471805599453,14.595797815564977,-0.0061804893893824,0.0734920189466898,-0.0349941361740384,0.0130297169090898,-0.0255665084181728,-0.0026305960114938,-0.0261512360678208,0.0619412719023797,0.1557856544228526,-1.6986974395236771,0.0692058413525207,-0.0051932299395049,0.0070325928124752
11,11,56,0.4681415721779061,1.247276011135206,8.346048935212409,7.724004656676065,14.598619093380686,2012-11-01,-0.131880725467222,0.0340858580335474,0.0187546763930934,-0.0065704595181559,0.3666120429110071,-0.2042469174229202,-0.0094787439545438,0.1510094886991773,-1.726679807064226,-0.4118576408787007,0.5782918911777237,0.0,0.0,0.6931471805599453,0.6931471805599453,14.595797815564977,0.0184280399120595,-0.0061804893893824,-0.0533282241037751,-0.0349941361740384,0.0197986764754625,-0.0255665084181728,-0.015713137762841,-0.0261512360678208,0.8773137563274687,-1.2383160255195478,-1.6986974395236771,0.0064112568866825,-0.0051932299395049
12,12,57,1.9913296789054264,0.9728060624786784,-8.346048935212409,0.6931471805599453,14.598619093380686,2012-12-01,0.0172121288811215,0.0327575838077169,-0.0148401385036027,-0.0163775702287498,0.4537722110504427,-0.0148886124937507,-0.0164166610860103,0.4681415721779061,0.1510094886991773,1.247276011135206,-0.4118576408787007,8.346048935212409,0.0,7.724004656676065,0.6931471805599453,14.595797815564977,-0.131880725467222,0.0184280399120595,0.0340858580335474,-0.0533282241037751,0.0187546763930934,0.0197986764754625,-0.0065704595181559,-0.015713137762841,0.783134009518867,-0.2042469174229202,-1.2383160255195478,-0.0094787439545438,0.0064112568866825
13,13,2,-3.045718578980756,-2.231369636405663,0.6931471805599453,0.6931471805599453,15.211084728158138,2013-05-01,0.098209702299659,0.0016970758151177,-0.032082723023354,0.0037443098784875,-0.639128920096554,0.1692920565036206,0.0134591533740051,1.0416309057565414,1.2601128705163411,1.936594892293524,1.36875902675839,0.6931471805599453,5.8522024797744745,9.781545881730883,0.6931471805599453,15.215459765875808,-0.1866120935628226,-0.0060975798681188,-0.0247966035850826,-0.0077315551565586,0.0564505276981681,0.0278083692638362,-0.0503120997304211,-0.0270783631441613,0.0479127499287397,0.0295588022415445,0.0,0.0069930354909706,0.0007800312407981
14,14,3,-0.3435754609410981,-2.181816094469509,0.6931471805599453,0.6931471805599453,15.211084728158138,2013-06-01,0.0296236692102258,-0.043987502639923,-0.0337995275706419,-0.0115650576173065,-0.8774291379033299,1.778696375253331,-0.0282800174852226,-3.045718578980756,1.0416309057565414,-2.231369636405663,1.936594892293524,0.6931471805599453,0.6931471805599453,0.6931471805599453,9.781545881730883,15.211084728158138,0.098209702299659,-0.1866120935628226,0.0016970758151177,-0.0247966035850826,-0.032082723023354,0.0564505276981681,0.0037443098784875,-0.0503120997304211,-0.5565447550012639,0.1692920565036206,0.0295588022415445,0.0134591533740051,0.0069930354909706
15,15,4,0.0432102118852224,3.894461050518375,0.6931471805599453,0.6931471805599453,15.211084728158138,2013-07-01,0.0139562114937992,-0.0349360531000728,-0.0136582954869823,0.0402255824851751,-0.8099103283155831,0.8533103963652615,-0.0047262789829476,-0.3435754609410981,-3.045718578980756,-2.181816094469509,-2.231369636405663,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.211084728158138,0.0296236692102258,0.098209702299659,-0.043987502639923,0.0016970758151177,-0.0337995275706419,-0.032082723023354,-0.0115650576173065,0.0037443098784875,-0.639128920096554,1.778696375253331,0.1692920565036206,-0.0282800174852226,0.0134591533740051
16,16,5,-0.184554125811692,-3.878640933507168,0.6931471805599453,0.6931471805599453,15.211084728158138,2013-08-01,0.0252645016594819,-0.0121116807994932,-0.0100555718323795,0.009568228823106,0.2291943683400745,0.084748598710949,0.0156681622800691,0.0432102118852224,-0.3435754609410981,3.894461050518375,-2.181816094469509,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.211084728158138,0.0139562114937992,0.0296236692102258,-0.0349360531000728,-0.043987502639923,-0.0136582954869823,-0.0337995275706419,0.0402255824851751,-0.0115650576173065,-0.8774291379033299,0.8533103963652615,1.778696375253331,-0.0047262789829476,-0.0282800174852226
17,17,6,0.1080339344891818,0.0652093343815103,0.6931471805599453,9.83037908071549,15.2064700205573,2013-09-01,0.0477005696879024,0.0031670881657488,-0.0263550569296913,0.0023814645841468,1.146011929562894,-1.668573935288323,0.0019413712173887,-0.184554125811692,0.0432102118852224,-3.878640933507168,3.894461050518375,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.211084728158138,0.0252645016594819,0.0139562114937992,-0.0121116807994932,-0.0349360531000728,-0.0100555718323795,-0.0136582954869823,0.009568228823106,0.0402255824851751,-0.8099103283155831,0.084748598710949,0.8533103963652615,0.0156681622800691,-0.0047262789829476
18,18,7,0.482081048630981,0.1276545385410603,0.6931471805599453,0.6931471805599453,15.2064700205573,2013-10-01,-0.022044980920127,0.0009381776778312,-0.007557717313567,-0.0315986956817306,0.6253863950355143,-1.094311206768719,-0.0423909775105233,0.1080339344891818,-0.184554125811692,0.0652093343815103,-3.878640933507168,0.6931471805599453,0.6931471805599453,9.83037908071549,0.6931471805599453,15.211084728158138,0.0477005696879024,0.0252645016594819,0.0031670881657488,-0.0121116807994932,-0.0263550569296913,-0.0100555718323795,0.0023814645841468,0.009568228823106,0.2291943683400745,-1.668573935288323,0.084748598710949,0.0019413712173887,0.0156681622800691
19,19,8,0.0565771168318036,-0.0823136889284477,0.6931471805599453,0.6931471805599453,15.2064700205573,2013-11-01,-0.0456037568000242,0.0261180548117856,0.0105364032462822,-0.0018752982175902,0.5683928056055745,-0.1477335455066248,0.0156598261372193,0.482081048630981,0.1080339344891818,0.1276545385410603,0.0652093343815103,0.6931471805599453,0.6931471805599453,0.6931471805599453,9.83037908071549,15.2064700205573,-0.022044980920127,0.0477005696879024,0.0009381776778312,0.0031670881657488,-0.007557717313567,-0.0263550569296913,-0.0315986956817306,0.0023814645841468,1.146011929562894,-1.094311206768719,-1.668573935288323,-0.0423909775105233,0.0019413712173887
20,20,9,2.6126317383447635,0.993551324594792,8.971575439759016,8.971575439759016,15.2064700205573,2013-12-01,0.048638660495178,0.0055349659940171,-0.0029814485790966,0.0063742699690196,0.2409187247891369,-0.004987541511039,-0.0315687890397713,0.0565771168318036,0.482081048630981,-0.0823136889284477,0.1276545385410603,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.2064700205573,-0.0456037568000242,-0.022044980920127,0.0261180548117856,0.0009381776778312,0.0105364032462822,-0.007557717313567,-0.0018752982175902,-0.0315986956817306,0.6253863950355143,-0.1477335455066248,-1.094311206768719,0.0156598261372193,-0.0423909775105233
21,21,10,-0.9897500603183182,-0.6916326252683334,0.6931471805599453,0.6931471805599453,15.2064700205573,2014-01-01,0.065485042741602,-0.0150177129938455,0.0073510659678062,-0.0177404709443962,0.102473288824143,0.0,-0.0199342149008172,2.6126317383447635,0.0565771168318036,0.993551324594792,-0.0823136889284477,8.971575439759016,0.6931471805599453,8.971575439759016,0.6931471805599453,15.2064700205573,0.048638660495178,-0.0456037568000242,0.0055349659940171,0.0261180548117856,-0.0029814485790966,0.0105364032462822,0.0063742699690196,-0.0018752982175902,0.5683928056055745,-0.004987541511039,-0.1477335455066248,-0.0315687890397713,0.0156598261372193
22,22,11,2.064297841779726,0.3062163109445741,0.6931471805599453,0.6931471805599453,15.2064700205573,2014-02-01,0.1376619230738121,-0.0401406674569431,-0.0204625336018438,0.0072027689280789,-0.2829439209011486,0.0,-0.0350014389034125,-0.9897500603183182,2.6126317383447635,-0.6916326252683334,0.993551324594792,0.6931471805599453,8.971575439759016,0.6931471805599453,8.971575439759016,15.2064700205573,0.065485042741602,0.048638660495178,-0.0150177129938455,0.0055349659940171,0.0073510659678062,-0.0029814485790966,-0.0177404709443962,0.0063742699690196,0.2409187247891369,0.0,-0.004987541511039,-0.0199342149008172,-0.0315687890397713
23,23,12,-0.9146773427091012,1.437875514899801,0.6931471805599453,0.6931471805599453,15.2064700205573,2014-03-01,-0.222525440652725,-0.0283370826291076,-0.0349603013569082,-0.0192920181596596,-0.1092247401715305,0.0,0.0086505729760091,2.064297841779726,-0.9897500603183182,0.3062163109445741,-0.6916326252683334,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.2064700205573,0.1376619230738121,0.065485042741602,-0.0401406674569431,-0.0150177129938455,-0.0204625336018438,0.0073510659678062,0.0072027689280789,-0.0177404709443962,0.102473288824143,0.0,0.0,-0.0350014389034125,-0.0199342149008172
24,24,13,0.534215227321809,2.2658922851192216,0.6931471805599453,0.6931471805599453,15.2064700205573,2014-04-01,0.0753577425792122,-0.0034357398142859,-0.0090845044290173,0.0033963471377722,-0.3919603426074589,0.009950330853168,0.0516162396511354,-0.9146773427091012,2.064297841779726,1.437875514899801,0.3062163109445741,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.2064700205573,-0.222525440652725,0.1376619230738121,-0.0283370826291076,-0.0401406674569431,-0.0349603013569082,-0.0204625336018438,-0.0192920181596596,0.0072027689280789,-0.2829439209011486,0.0,0.0,0.0086505729760091,-0.0350014389034125
25,25,14,-2.950257500191153,-3.389331118649107,0.6931471805599453,0.6931471805599453,15.2064700205573,2014-05-01,-0.0340003610231258,0.0096400846504334,-0.0308544264753343,0.0178736218855561,-0.3773624935737896,0.1210779315532359,0.0138101301262176,0.534215227321809,-0.9146773427091012,2.2658922851192216,1.437875514899801,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.2064700205573,0.0753577425792122,-0.222525440652725,-0.0034357398142859,-0.0283370826291076,-0.0090845044290173,-0.0349603013569082,0.0033963471377722,-0.0192920181596596,-0.1092247401715305,0.009950330853168,0.0,0.0516162396511354,0.0086505729760091
26,26,15,-0.298411259150857,0.2588990670379552,0.6931471805599453,0.6931471805599453,15.2064700205573,2014-06-01,0.0724125775684765,-0.0110055250543084,-0.0223070592743623,0.0232752527168376,-0.7951574499706524,1.4923125551966878,-0.0117672284964172,-2.950257500191153,0.534215227321809,-3.389331118649107,2.2658922851192216,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.2064700205573,-0.0340003610231258,0.0753577425792122,0.0096400846504334,-0.0034357398142859,-0.0308544264753343,-0.0090845044290173,0.0178736218855561,0.0033963471377722,-0.3919603426074589,0.1210779315532359,0.009950330853168,0.0138101301262176,0.0516162396511354
27,27,16,0.0205802260360989,-0.7049321506246926,0.6931471805599453,0.6931471805599453,15.2064700205573,2014-07-01,0.0343303812837483,-0.0188454204114991,-0.032611848709966,-0.0315881549416507,-1.2263839869842292,0.8076374901593528,-0.0114943794257351,-0.298411259150857,-2.950257500191153,0.2588990670379552,-3.389331118649107,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.2064700205573,0.0724125775684765,-0.0340003610231258,-0.0110055250543084,0.0096400846504334,-0.0223070592743623,-0.0308544264753343,0.0232752527168376,0.0178736218855561,-0.3773624935737896,1.4923125551966878,0.1210779315532359,-0.0117672284964172,0.0138101301262176
28,28,17,-0.4902383527966965,-0.2535842153214229,0.6931471805599453,0.6931471805599453,15.2064700205573,2014-08-01,0.016733107288704,0.0103806496967884,0.0016539734588101,-0.0244584316342377,0.8648513632319323,0.11963805205359,0.0086331471447023,0.0205802260360989,-0.298411259150857,-0.7049321506246926,0.2588990670379552,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.2064700205573,0.0343303812837483,0.0724125775684765,-0.0188454204114991,-0.0110055250543084,-0.032611848709966,-0.0223070592743623,-0.0315881549416507,0.0232752527168376,-0.7951574499706524,0.8076374901593528,1.4923125551966878,-0.0114943794257351,-0.0117672284964172
29,29,18,0.3473287906151245,0.3517809183497338,0.6931471805599453,0.6931471805599453,15.2064700205573,2014-09-01,-0.0501447930553795,-0.0068868555368757,0.0285269561249439,-0.0109364808456522,0.5890627408179445,-1.232868541231254,-0.0160927756026421,-0.4902383527966965,0.0205802260360989,-0.2535842153214229,-0.7049321506246926,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.2064700205573,0.016733107288704,0.0343303812837483,0.0103806496967884,-0.0188454204114991,0.0016539734588101,-0.032611848709966,-0.0244584316342377,-0.0315881549416507,-1.2263839869842292,0.11963805205359,0.8076374901593528,0.0086331471447023,-0.0114943794257351
30,30,19,0.3915753691534682,-0.2516847025650932,0.6931471805599453,0.6931471805599453,15.2064700205573,2014-10-01,0.0466452269291153,-0.0088353140661761,0.0502897413719489,-0.0689130317883295,0.7884278854596927,-1.0288165267325675,-0.0079348923326563,0.3473287906151245,-0.4902383527966965,0.3517809183497338,-0.2535842153214229,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.2064700205573,-0.0501447930553795,0.016733107288704,-0.0068868555368757,0.0103806496967884,0.0285269561249439,0.0016539734588101,-0.0109364808456522,-0.0244584316342377,0.8648513632319323,-1.232868541231254,0.11963805205359,-0.0160927756026421,0.0086331471447023
31,31,20,0.1705603087711509,0.4335068402475102,0.6931471805599453,0.6931471805599453,15.2064700205573,2014-11-01,0.0595413936910165,-0.0012673043484037,-0.052767654944517,-0.0668296796400369,0.5164787051438315,-0.2839437503411738,-0.0130831155022201,0.3915753691534682,0.3473287906151245,-0.2516847025650932,0.3517809183497338,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.2064700205573,0.0466452269291153,-0.0501447930553795,-0.0088353140661761,-0.0068868555368757,0.0502897413719489,0.0285269561249439,-0.0689130317883295,-0.0109364808456522,0.5890627408179445,-1.0288165267325675,-1.232868541231254,-0.0079348923326563,-0.0160927756026421
32,32,21,1.6495630977242255,1.0014323530322322,0.6931471805599453,0.6931471805599453,15.2064700205573,2014-12-01,0.0171924005403729,0.0051090851463024,0.0760266861735154,-0.1542234588420559,0.3532134071023076,-0.004987541511039,0.0255832782664517,0.1705603087711509,0.3915753691534682,0.4335068402475102,-0.2516847025650932,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.2064700205573,0.0595413936910165,0.0466452269291153,-0.0012673043484037,-0.0088353140661761,-0.052767654944517,0.0502897413719489,-0.0668296796400369,-0.0689130317883295,0.7884278854596927,-0.2839437503411738,-1.0288165267325675,-0.0130831155022201,-0.0079348923326563
33,33,22,-0.9207324145752231,-0.7754464748689394,0.6931471805599453,0.6931471805599453,15.2064700205573,2015-01-01,-0.0138947883188165,0.0232286449485963,-0.0010560683865126,-0.1324242022599913,0.06322133632304,0.0,0.0139804908654941,1.6495630977242255,0.1705603087711509,1.0014323530322322,0.4335068402475102,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.2064700205573,0.0171924005403729,0.0595413936910165,0.0051090851463024,-0.0012673043484037,0.0760266861735154,-0.052767654944517,-0.1542234588420559,-0.0668296796400369,0.5164787051438315,-0.004987541511039,-0.2839437503411738,0.0255832782664517,-0.0130831155022201
34,34,23,2.206546934715089,0.112824229998111,0.6931471805599453,0.6931471805599453,15.2064700205573,2015-02-01,0.0016447372128784,0.0787334374087747,-0.0608601224502662,0.1390510202266277,-0.131812830772632,0.0,-0.0143946552946907,-0.9207324145752231,1.6495630977242255,-0.7754464748689394,1.0014323530322322,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.2064700205573,-0.0138947883188165,0.0171924005403729,0.0232286449485963,0.0051090851463024,-0.0010560683865126,0.0760266861735154,-0.1324242022599913,-0.1542234588420559,0.3532134071023076,0.0,-0.004987541511039,0.0139804908654941,0.0255832782664517
35,35,24,-0.7663519305549258,1.8406553075869103,0.6931471805599453,0.6931471805599453,15.2064700205573,2015-03-01,-0.0149009379600131,-0.0103575861787064,0.0315724950032927,0.0058416827865919,-0.1674871456693827,0.0,-0.0358461317731357,2.206546934715089,-0.9207324145752231,0.112824229998111,-0.7754464748689394,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.2064700205573,0.0016447372128784,-0.0138947883188165,0.0787334374087747,0.0232286449485963,-0.0608601224502662,-0.0010560683865126,0.1390510202266277,-0.1324242022599913,0.06322133632304,0.0,0.0,-0.0143946552946907,0.0139804908654941
36,36,25,0.1895093281087767,1.40562072337638,0.6931471805599453,0.6931471805599453,15.2064700205573,2015-04-01,0.0384505443198843,-0.0755397697084383,-0.1295437572234679,0.0471803039378233,-0.3616891139377669,0.0,-0.035842997699012,-0.7663519305549258,2.206546934715089,1.8406553075869103,0.112824229998111,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.2064700205573,-0.0149009379600131,0.0016447372128784,-0.0103575861787064,0.0787334374087747,0.0315724950032927,-0.0608601224502662,0.0058416827865919,0.1390510202266277,-0.131812830772632,0.0,0.0,-0.0358461317731357,-0.0143946552946907
37,37,26,-3.067405385764509,-4.016347377077157,0.6931471805599453,0.6931471805599453,15.2064700205573,2015-05-01,-0.0056338177182562,0.0276104960311283,-0.0302841961060997,0.0350524961415485,-0.5394404044182268,0.5567545556543906,-0.0225031998007185,0.1895093281087767,-0.7663519305549258,1.40562072337638,1.8406553075869103,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.2064700205573,0.0384505443198843,-0.0149009379600131,-0.0755397697084383,-0.0103575861787064,-0.1295437572234679,0.0315724950032927,0.0471803039378233,0.0058416827865919,-0.1674871456693827,0.0,0.0,-0.035842997699012,-0.0358461317731357
38,38,27,-0.1350429583551378,-0.0517836697277083,0.6931471805599453,0.6931471805599453,15.2064700205573,2015-06-01,0.0080386284964353,-0.0234118765661879,-0.0052134016002844,-0.0287315660590081,-0.7043796271050393,1.3272801896828357,0.034447601925871,-3.067405385764509,0.1895093281087767,-4.016347377077157,1.40562072337638,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.2064700205573,-0.0056338177182562,0.0384505443198843,0.0276104960311283,-0.0755397697084383,-0.0302841961060997,-0.1295437572234679,0.0350524961415485,0.0471803039378233,-0.3616891139377669,0.5567545556543906,0.0,-0.0225031998007185,-0.035842997699012
39,39,28,0.3487086761885916,-0.2286917465313553,0.6931471805599453,0.6931471805599453,15.2064700205573,2015-07-01,0.0338481742169696,0.0193280982446388,0.0150264252682075,-0.062437332875894,-0.6164458459568962,1.4770348452341504,-0.0008798944694392,-0.1350429583551378,-3.067405385764509,-0.0517836697277083,-4.016347377077157,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.2064700205573,0.0080386284964353,-0.0056338177182562,-0.0234118765661879,0.0276104960311283,-0.0052134016002844,-0.0302841961060997,-0.0287315660590081,0.0350524961415485,-0.5394404044182268,1.3272801896828357,0.5567545556543906,0.034447601925871,-0.0225031998007185
40,40,29,-0.4895303845439223,-0.3228998979641453,0.6931471805599453,0.6931471805599453,15.2064700205573,2015-08-01,0.0153612851614872,-0.0140733095686735,-0.0418645411790503,-0.1233865525480535,-0.1983218981403958,-0.2251406865241016,-0.034934139005867,0.3487086761885916,-0.1350429583551378,-0.2286917465313553,-0.0517836697277083,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,15.2064700205573,0.0338481742169696,0.0080386284964353,0.0193280982446388,-0.0234118765661879,0.0150264252682075,-0.0052134016002844,-0.062437332875894,-0.0287315660590081,-0.7043796271050393,1.4770348452341504,1.3272801896828357,-0.0008798944694392,0.034447601925871
