,InVolReg,OutVolReg,InVolFin,OutVolFin,TVolFin,TVolReg,WalletReg,WalletFin,Date,Price,Coal_price_EU,Ngas_price_EU,Oil_price_EU,HDD,CDD,ESI,IPI,InVolReg_lag1,InVolReg_lag2,OutVolReg_lag1,OutVolReg_lag2,InVolFin_lag1,InVolFin_lag2,OutVolFin_lag1,OutVolFin_lag2,TVolFin_lag1,TVolFin_lag2,TVolReg_lag1,TVolReg_lag2,WalletReg_lag1,WalletReg_lag2,WalletFin_lag1,WalletFin_lag2,Price_lag1,Price_lag2,Coal_price_EU_lag1,Coal_price_EU_lag2,Ngas_price_EU_lag1,Ngas_price_EU_lag2,Oil_price_EU_lag1,Oil_price_EU_lag2,HDD_lag1,HDD_lag2,CDD_lag1,CDD_lag2,ESI_lag1,ESI_lag2,IPI_lag1,IPI_lag2
6,-3.5277740668572424,-0.3411615487568866,0.6931471805599453,0.6931471805599453,0.6931471805599453,-2.84587924235564,20.09183363695745,0.0,2008-08-01,0.0984297455953533,-0.0528156006957267,0.0410505708499857,-0.0782300122014714,0.3349888319360672,0.1749893369416892,5.0701612734102826,-0.0138985750024529,4.075464582642773,-3.7837523070739927,-0.0902535984839048,-2.1515222112919457,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.871508383836952,-2.8570706216870985,20.09027796148928,19.93930462354781,0.0,0.0,-0.2002800645883304,0.0749614187766458,0.0728758805590041,0.1199943293128722,0.0646190182674546,0.0110187971409838,-0.0055387229194909,0.0509048225855996,-0.608326539756193,-0.7618858901443977,0.5355667247312841,1.7244910791660095,5.085742766583061,5.104732617475372,0.0119794517266651,-0.0041000467440142
7,-0.3456705841546075,2.230079962926089,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.2881454793377571,20.06784892476316,0.0,2008-09-01,-0.0888917683379588,-0.0090202136907047,0.0332641170327421,-0.0672265995777765,1.0480577185991446,-1.2196160703256855,5.067015627532364,0.0149805334526051,-3.5277740668572424,4.075464582642773,-0.3411615487568866,-0.0902535984839048,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,-2.84587924235564,2.871508383836952,20.09183363695745,20.09027796148928,0.0,0.0,0.0984297455953533,-0.2002800645883304,-0.0528156006957267,0.0728758805590041,0.0410505708499857,0.0646190182674546,-0.0782300122014714,-0.0055387229194909,0.3349888319360672,-0.608326539756193,0.1749893369416892,0.5355667247312841,5.0701612734102826,5.085742766583061,-0.0138985750024529,0.0119794517266651
8,5.70912492199947,3.0021323304318663,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.8267476804720353,20.38155852700969,0.0,2008-10-01,-0.1558979774215285,-0.1655742841479295,0.0908257615997647,-0.1508689788306529,0.4312837665730402,-1.49202245627092,5.027820118850356,-0.0155295315449004,-0.3456705841546075,-3.5277740668572424,2.230079962926089,-0.3411615487568866,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.2881454793377571,-2.84587924235564,20.06784892476316,20.09183363695745,0.0,0.0,-0.0888917683379588,0.0984297455953533,-0.0090202136907047,-0.0528156006957267,0.0332641170327421,0.0410505708499857,-0.0672265995777765,-0.0782300122014714,1.0480577185991446,0.3349888319360672,-1.2196160703256855,0.1749893369416892,5.067015627532364,5.0701612734102826,0.0149805334526051,-0.0138985750024529
9,-0.3345797366917082,-1.024704032050714,13.976976132878852,12.245302974021843,14.13993334784359,-0.541002037611527,20.672280137352,3.6824838656089582,2008-11-01,-0.0971481340665509,-0.0688200445752942,0.0243043156345521,-0.1587970427889784,0.4970101101624706,-0.0148150857851406,4.993149979755236,-0.032936273231483,5.70912492199947,-0.3456705841546075,3.0021323304318663,2.230079962926089,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.8267476804720353,1.2881454793377571,20.38155852700969,20.06784892476316,0.0,0.0,-0.1558979774215285,-0.0888917683379588,-0.1655742841479295,-0.0090202136907047,0.0908257615997647,0.0332641170327421,-0.1508689788306529,-0.0672265995777765,0.4312837665730402,1.0480577185991446,-1.49202245627092,-1.2196160703256855,5.027820118850356,5.067015627532364,-0.0155295315449004,0.0149805334526051
10,0.0564896273289186,0.0070543927788087,14.796312560604711,11.813763121996397,14.845733721425391,0.0451725737644039,20.91325052844519,1.2673450784945004,2008-12-01,-0.002955459191583,-0.1228312476097643,-0.0477220698911993,-0.1576364428639847,0.2535490660823223,-0.004987541511039,4.9494688588587685,-0.0062624742102732,-0.3345797366917082,5.70912492199947,-1.024704032050714,3.0021323304318663,13.976976132878852,0.6931471805599453,12.245302974021843,0.6931471805599453,14.13993334784359,0.6931471805599453,-0.541002037611527,3.8267476804720353,20.672280137352,20.38155852700969,3.6824838656089582,0.0,-0.0971481340665509,-0.1558979774215285,-0.0688200445752942,-0.1655742841479295,0.0243043156345521,0.0908257615997647,-0.1587970427889784,-0.1508689788306529,0.4970101101624706,0.4312837665730402,-0.0148150857851406,-1.49202245627092,4.993149979755236,5.027820118850356,-0.032936273231483,-0.0155295315449004
11,-3.1701433191544446,-2.389668032061955,14.64639938059681,0.6931471805599453,14.64639938059681,-2.904985261551907,20.918050645419665,0.5016277067390185,2009-01-01,-0.1791974777554164,0.0138763065267815,-0.0582533643676863,0.0454353472301134,0.1413085829023561,0.0,4.948759890378168,0.0090961400338445,0.0564896273289186,-0.3345797366917082,0.0070543927788087,-1.024704032050714,14.796312560604711,13.976976132878852,11.813763121996397,12.245302974021843,14.845733721425391,14.13993334784359,0.0451725737644039,-0.541002037611527,20.91325052844519,20.672280137352,1.2673450784945004,3.6824838656089582,-0.002955459191583,-0.0971481340665509,-0.1228312476097643,-0.0688200445752942,-0.0477220698911993,0.0243043156345521,-0.1576364428639847,-0.1587970427889784,0.2535490660823223,0.4970101101624706,-0.004987541511039,-0.0148150857851406,4.9494688588587685,4.993149979755236,-0.0062624742102732,-0.032936273231483
12,4.02264654703146,1.3667215736921996,13.977109714600646,12.429224196812385,14.169955316888098,3.547442618432509,21.430828781278954,0.1475811166553615,2009-02-01,-0.084944264009378,-0.0094017656772473,-0.11404019500198,-0.0009269742188715,-0.1485787203706223,0.0,4.931592086755803,-0.0022662899218257,-3.1701433191544446,0.0564896273289186,-2.389668032061955,0.0070543927788087,14.64639938059681,14.796312560604711,0.6931471805599453,11.813763121996397,14.64639938059681,14.845733721425391,-2.904985261551907,0.0451725737644039,20.918050645419665,20.91325052844519,0.5016277067390185,1.2673450784945004,-0.1791974777554164,-0.002955459191583,0.0138763065267815,-0.1228312476097643,-0.0582533643676863,-0.0477220698911993,0.0454353472301134,-0.1576364428639847,0.1413085829023561,0.2535490660823223,0.0,-0.004987541511039,4.948759890378168,4.9494688588587685,0.0090961400338445,-0.0062624742102732
13,-1.1036278507700814,1.379976211970419,15.272127772419704,0.6931471805599453,15.272127772419704,-0.7223312986418833,21.49462078948385,0.4924316075664947,2009-03-01,0.078855965142123,-0.1207415592584544,-0.0185599444757511,0.030532616606794,-0.1556526749465243,0.0,4.924350925499243,-0.0157213470960293,4.02264654703146,-3.1701433191544446,1.3667215736921996,-2.389668032061955,13.977109714600646,14.64639938059681,12.429224196812385,0.6931471805599453,14.169955316888098,14.64639938059681,3.547442618432509,-2.904985261551907,21.430828781278954,20.918050645419665,0.1475811166553615,0.5016277067390185,-0.084944264009378,-0.1791974777554164,-0.0094017656772473,0.0138763065267815,-0.11404019500198,-0.0582533643676863,-0.0009269742188715,0.0454353472301134,-0.1485787203706223,0.1413085829023561,0.0,0.0,4.931592086755803,4.948759890378168,-0.0022662899218257,0.0090961400338445
14,0.6286497861860276,2.2303056601840687,14.2226369520391,15.737122598745012,15.9359086851066,1.488873933700383,20.991648691005484,-0.6595642112575817,2009-04-01,0.1184048383388636,0.0150628022748637,-0.1346497941581614,0.0378771897479959,-0.5224719290559987,0.0,4.939497266262916,-0.0596527519704874,-1.1036278507700814,4.02264654703146,1.379976211970419,1.3667215736921996,15.272127772419704,13.977109714600646,0.6931471805599453,12.429224196812385,15.272127772419704,14.169955316888098,-0.7223312986418833,3.547442618432509,21.49462078948385,21.430828781278954,0.4924316075664947,0.1475811166553615,0.078855965142123,-0.084944264009378,-0.1207415592584544,-0.0094017656772473,-0.0185599444757511,-0.11404019500198,0.030532616606794,-0.0009269742188715,-0.1556526749465243,-0.1485787203706223,0.0,0.0,4.924350925499243,4.931592086755803,-0.0157213470960293,-0.0022662899218257
15,-4.424250798316388,-4.540269076773502,0.6931471805599453,0.6931471805599453,0.6931471805599453,-4.468677404847156,20.985276187255213,0.0,2009-05-01,0.0324689406860798,-0.0097252873317179,-0.0406373362820895,0.0531247766795699,-0.604849553405348,0.633927820899974,4.969118613893322,0.0342684568348143,0.6286497861860276,-1.1036278507700814,2.2303056601840687,1.379976211970419,14.2226369520391,15.272127772419704,15.737122598745012,0.6931471805599453,15.9359086851066,15.272127772419704,1.488873933700383,-0.7223312986418833,20.991648691005484,21.49462078948385,-0.6595642112575817,0.4924316075664947,0.1184048383388636,0.078855965142123,0.0150628022748637,-0.1207415592584544,-0.1346497941581614,-0.0185599444757511,0.0378771897479959,0.030532616606794,-0.5224719290559987,-0.1556526749465243,0.0,0.0,4.939497266262916,4.924350925499243,-0.0596527519704874,-0.0157213470960293
16,-0.6362484057821725,-0.4374751370196925,0.6931471805599453,0.6931471805599453,0.6931471805599453,-0.4693279008083664,20.9806022196969,0.0,2009-06-01,-0.0678993776655803,0.0376789698039559,-0.0203176047714741,0.082832080871154,-0.4992428538142812,1.2741321040242417,4.986342601527212,0.0175751448215075,-4.424250798316388,0.6286497861860276,-4.540269076773502,2.2303056601840687,0.6931471805599453,14.2226369520391,0.6931471805599453,15.737122598745012,0.6931471805599453,15.9359086851066,-4.468677404847156,1.488873933700383,20.985276187255213,20.991648691005484,0.0,-0.6595642112575817,0.0324689406860798,0.1184048383388636,-0.0097252873317179,0.0150628022748637,-0.0406373362820895,-0.1346497941581614,0.0531247766795699,0.0378771897479959,-0.604849553405348,-0.5224719290559987,0.633927820899974,0.0,4.969118613893322,4.939497266262916,0.0342684568348143,-0.0596527519704874
17,1.0548274070290675,0.4587686580323016,0.6931471805599453,11.287028125459395,11.287028125459395,0.6218325449238407,20.97647463078333,-0.0140791420809254,2009-07-01,0.0236067430737589,0.0145598062465914,-0.0785775393194185,-0.0358273795511419,-0.8273102042646445,0.85825918430197,5.005957704545144,-0.0008714597501402,-0.6362484057821725,-4.424250798316388,-0.4374751370196925,-4.540269076773502,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,-0.4693279008083664,-4.468677404847156,20.9806022196969,20.985276187255213,0.0,0.0,-0.0678993776655803,0.0324689406860798,0.0376789698039559,-0.0097252873317179,-0.0203176047714741,-0.0406373362820895,0.082832080871154,0.0531247766795699,-0.4992428538142812,-0.604849553405348,1.2741321040242417,0.633927820899974,4.986342601527212,4.969118613893322,0.0175751448215075,0.0342684568348143
18,-1.5159764382690568,-1.2261453412098664,0.6931471805599453,0.6931471805599453,0.6931471805599453,-1.2429865572919354,20.974772898561213,0.0,2009-08-01,0.0547411406180113,-0.0157126796514841,0.0100191890478438,0.0582945056064385,0.0568244175715295,0.1007271566997602,5.034351820713572,-0.0187743854119135,1.0548274070290675,-0.6362484057821725,0.4587686580323016,-0.4374751370196925,0.6931471805599453,0.6931471805599453,11.287028125459395,0.6931471805599453,11.287028125459395,0.6931471805599453,0.6218325449238407,-0.4693279008083664,20.97647463078333,20.9806022196969,-0.0140791420809254,0.0,0.0236067430737589,-0.0678993776655803,0.0145598062465914,0.0376789698039559,-0.0785775393194185,-0.0203176047714741,-0.0358273795511419,0.082832080871154,-0.8273102042646445,-0.4992428538142812,0.85825918430197,1.2741321040242417,5.005957704545144,4.986342601527212,-0.0008714597501402,0.0175751448215075
19,0.5397798106310372,0.5725830995862751,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.5124782969193831,20.97158188724807,0.0,2009-09-01,-0.0685598773256077,-0.0449529712717575,0.0039880040020952,-0.053153547625703,0.8420477281665306,-1.4548405230215544,5.050496827521386,-0.0197374828383205,-1.5159764382690568,1.0548274070290675,-1.2261453412098664,0.4587686580323016,0.6931471805599453,0.6931471805599453,0.6931471805599453,11.287028125459395,0.6931471805599453,11.287028125459395,-1.2429865572919354,0.6218325449238407,20.974772898561213,20.97647463078333,0.0,-0.0140791420809254,0.0547411406180113,0.0236067430737589,-0.0157126796514841,0.0145598062465914,0.0100191890478438,-0.0785775393194185,0.0582945056064385,-0.0358273795511419,0.0568244175715295,-0.8273102042646445,0.1007271566997602,0.85825918430197,5.034351820713572,5.005957704545144,-0.0187743854119135,-0.0008714597501402
20,0.4116967510384715,0.1242991527388586,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.2107980056589653,20.969015455577416,0.0,2009-10-01,0.0532857422815937,0.0158770806937322,0.019858895566811,0.0361190150536891,1.0999088972925373,-1.2424629683172972,5.064491966886966,0.0209212651606396,0.5397798106310372,-1.5159764382690568,0.5725830995862751,-1.2261453412098664,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.5124782969193831,-1.2429865572919354,20.97158188724807,20.974772898561213,0.0,0.0,-0.0685598773256077,0.0547411406180113,-0.0449529712717575,-0.0157126796514841,0.0039880040020952,0.0100191890478438,-0.053153547625703,0.0582945056064385,0.8420477281665306,0.0568244175715295,-1.4548405230215544,0.1007271566997602,5.050496827521386,5.034351820713572,-0.0197374828383205,-0.0187743854119135
21,0.257409391352084,1.186436618212504,12.796522427851777,12.9831059077614,13.587304212307602,0.8904971734910241,20.95173771468296,-0.0132466272412798,2009-11-01,-0.0635422424487828,0.0492537605183507,0.0089867804258569,0.0269877387949124,0.2152116921383013,-0.1647552330760554,5.074548619839908,0.0184620628397347,0.4116967510384715,0.5397798106310372,0.1242991527388586,0.5725830995862751,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.2107980056589653,0.5124782969193831,20.969015455577416,20.97158188724807,0.0,0.0,0.0532857422815937,-0.0685598773256077,0.0158770806937322,-0.0449529712717575,0.019858895566811,0.0039880040020952,0.0361190150536891,-0.053153547625703,1.0999088972925373,0.8420477281665306,-1.2424629683172972,-1.4548405230215544,5.064491966886966,5.050496827521386,0.0209212651606396,-0.0197374828383205
22,2.408051629249922,0.9043242587257012,12.84026303142644,9.746775261248594,12.88460352651584,1.4090948324604682,20.9573043500372,0.0628198300524083,2009-12-01,-0.0396706737893177,0.0389888935421423,0.020206364957497,-0.0066364716334561,0.4760641298439685,-0.004987541511039,5.08821342874163,-0.011682375854356,0.257409391352084,0.4116967510384715,1.186436618212504,0.1242991527388586,12.796522427851777,0.6931471805599453,12.9831059077614,0.6931471805599453,13.587304212307602,0.6931471805599453,0.8904971734910241,0.2107980056589653,20.95173771468296,20.969015455577416,-0.0132466272412798,0.0,-0.0635422424487828,0.0532857422815937,0.0492537605183507,0.0158770806937322,0.0089867804258569,0.019858895566811,0.0269877387949124,0.0361190150536891,0.2152116921383013,1.0999088972925373,-0.1647552330760554,-1.2424629683172972,5.074548619839908,5.064491966886966,0.0184620628397347,0.0209212651606396
23,-0.8422106459034566,-1.22867519879253,0.6931471805599453,11.686895578675124,11.686895578675124,-0.9987069962525474,20.967555218937456,-0.0203319493967875,2010-01-01,0.019314941356253,0.1002242722861268,0.0545503331944203,0.0283745252928051,0.1891569418327447,0.0,5.094363509626968,0.016895246042889,2.408051629249922,0.257409391352084,0.9043242587257012,1.186436618212504,12.84026303142644,12.796522427851777,9.746775261248594,12.9831059077614,12.88460352651584,13.587304212307602,1.4090948324604682,0.8904971734910241,20.9573043500372,20.95173771468296,0.0628198300524083,-0.0132466272412798,-0.0396706737893177,-0.0635422424487828,0.0389888935421423,0.0492537605183507,0.020206364957497,0.0089867804258569,-0.0066364716334561,0.0269877387949124,0.4760641298439685,0.2152116921383013,-0.004987541511039,-0.1647552330760554,5.08821342874163,5.074548619839908,-0.011682375854356,0.0184620628397347
24,3.322173484899622,0.9309322571742163,13.982254748461356,0.6931471805599453,13.982254748461356,2.880780681546426,21.49547195235713,0.1855868347993503,2010-02-01,0.0071479932652871,0.0073338459441165,0.0202585198679252,0.0090455226297319,-0.2154067462621283,0.0,5.094976442530006,-0.005212870188533,-0.8422106459034566,2.408051629249922,-1.22867519879253,0.9043242587257012,0.6931471805599453,12.84026303142644,11.686895578675124,9.746775261248594,11.686895578675124,12.88460352651584,-0.9987069962525474,1.4090948324604682,20.967555218937456,20.9573043500372,-0.0203319493967875,0.0628198300524083,0.019314941356253,-0.0396706737893177,0.1002242722861268,0.0389888935421423,0.0545503331944203,0.020206364957497,0.0283745252928051,-0.0066364716334561,0.1891569418327447,0.4760641298439685,0.0,-0.004987541511039,5.094363509626968,5.08821342874163,0.016895246042889,-0.011682375854356
25,-1.588528570790544,0.6691077156080638,15.413732202585036,0.6931471805599453,15.413732202585036,-1.20836932906332,21.535347315095223,0.5358201992881426,2010-03-01,-0.0071479932652871,0.0062035753207396,0.0114237185975532,0.0462192158938945,-0.1618113801861058,0.004987541511039,5.107156861086878,-0.0072854759083202,3.322173484899622,-0.8422106459034566,0.9309322571742163,-1.22867519879253,13.982254748461356,0.6931471805599453,0.6931471805599453,11.686895578675124,13.982254748461356,11.686895578675124,2.880780681546426,-0.9987069962525474,21.49547195235713,20.967555218937456,0.1855868347993503,-0.0203319493967875,0.0071479932652871,0.019314941356253,0.0073338459441165,0.1002242722861268,0.0202585198679252,0.0545503331944203,0.0090455226297319,0.0283745252928051,-0.2154067462621283,0.1891569418327447,0.0,0.0,5.094976442530006,5.094363509626968,-0.005212870188533,0.016895246042889
26,0.929411761925774,2.5600616985150886,11.73769968601957,15.715559549120194,15.73411176052489,1.820892219474352,21.053112630857022,-0.7995218003116698,2010-04-01,0.1394915962264646,0.0427458391155637,-0.0757776295366614,0.0529310022657316,-0.493708301959229,0.004962789342129,5.12574810119676,0.0256979638527727,-1.588528570790544,3.322173484899622,0.6691077156080638,0.9309322571742163,15.413732202585036,13.982254748461356,0.6931471805599453,0.6931471805599453,15.413732202585036,13.982254748461356,-1.20836932906332,2.880780681546426,21.535347315095223,21.49547195235713,0.5358201992881426,0.1855868347993503,-0.0071479932652871,0.0071479932652871,0.0062035753207396,0.0073338459441165,0.0114237185975532,0.0202585198679252,0.0462192158938945,0.0090455226297319,-0.1618113801861058,-0.2154067462621283,0.004987541511039,0.0,5.107156861086878,5.094976442530006,-0.0072854759083202,-0.005212870188533
27,-3.435504514170052,-4.269912671383725,9.88108855759265,9.519588222342524,10.409672424652523,-3.949703525258165,21.05091046390566,0.0011066579196317,2010-05-01,-0.0347051333972614,0.0396738964475469,0.0141960109028129,-0.0284710129581196,-0.4500277253057714,0.2676814057451114,5.119190700650601,0.018359504531336,0.929411761925774,-1.588528570790544,2.5600616985150886,0.6691077156080638,11.73769968601957,15.413732202585036,15.715559549120194,0.6931471805599453,15.73411176052489,15.413732202585036,1.820892219474352,-1.20836932906332,21.053112630857022,21.535347315095223,-0.7995218003116698,0.5358201992881426,0.1394915962264646,-0.0071479932652871,0.0427458391155637,0.0062035753207396,-0.0757776295366614,0.0114237185975532,0.0529310022657316,0.0462192158938945,-0.493708301959229,-0.1618113801861058,0.004962789342129,0.004987541511039,5.12574810119676,5.107156861086878,0.0256979638527727,-0.0072854759083202
28,0.3779447599822312,0.838244704743456,0.6931471805599453,10.830065192278418,10.830065192278418,0.6436117758616149,21.03594871595534,-0.0094617636551426,2010-06-01,0.0072946043263422,0.0057010555491041,0.0432716090206422,0.0065207462945924,-0.7774068921533264,1.4828090493723485,5.118592435601348,-0.0338725993167861,-3.435504514170052,0.929411761925774,-4.269912671383725,2.5600616985150886,9.88108855759265,11.73769968601957,9.519588222342524,15.715559549120194,10.409672424652523,15.73411176052489,-3.949703525258165,1.820892219474352,21.05091046390566,21.053112630857022,0.0011066579196317,-0.7995218003116698,-0.0347051333972614,0.1394915962264646,0.0396738964475469,0.0427458391155637,0.0141960109028129,-0.0757776295366614,-0.0284710129581196,0.0529310022657316,-0.4500277253057714,-0.493708301959229,0.2676814057451114,0.004962789342129,5.119190700650601,5.12574810119676,0.018359504531336,0.0256979638527727
29,-0.6849598507680419,-0.7551649256450794,0.6931471805599453,10.819818283610305,10.819818283610305,-0.7172635994084438,21.029462529628105,-0.0094542986261281,2010-07-01,-0.0486191655370045,-0.0416857999186071,-0.0033388180503317,-0.0298779215948563,-1.1045112703175644,1.4308582711273383,5.131081447172122,0.0120864780688023,0.3779447599822312,-3.435504514170052,0.838244704743456,-4.269912671383725,0.6931471805599453,9.88108855759265,10.830065192278418,9.519588222342524,10.830065192278418,10.409672424652523,0.6436117758616149,-3.949703525258165,21.03594871595534,21.05091046390566,-0.0094617636551426,0.0011066579196317,0.0072946043263422,-0.0347051333972614,0.0057010555491041,0.0396738964475469,0.0432716090206422,0.0141960109028129,0.0065207462945924,-0.0284710129581196,-0.7774068921533264,-0.4500277253057714,1.4828090493723485,0.2676814057451114,5.118592435601348,5.119190700650601,-0.0338725993167861,0.018359504531336
30,-0.6288886103578477,-0.8291074011329123,0.6931471805599453,0.6931471805599453,0.6931471805599453,-0.724350722602761,21.02749209255015,0.0,2010-08-01,0.0499009431104879,-0.045779578197969,0.0195632512676384,0.0103951049072836,0.6688746081391406,-0.2651848504248453,5.138148614395215,-0.0005722460814236,-0.6849598507680419,0.3779447599822312,-0.7551649256450794,0.838244704743456,0.6931471805599453,0.6931471805599453,10.819818283610305,10.830065192278418,10.819818283610305,10.830065192278418,-0.7172635994084438,0.6436117758616149,21.029462529628105,21.03594871595534,-0.0094542986261281,-0.0094617636551426,-0.0486191655370045,0.0072946043263422,-0.0416857999186071,0.0057010555491041,-0.0033388180503317,0.0432716090206422,-0.0298779215948563,0.0065207462945924,-1.1045112703175644,-0.7774068921533264,1.4308582711273383,1.4828090493723485,5.131081447172122,5.118592435601348,0.0120864780688023,-0.0338725993167861
31,0.141892387385413,0.9054200894659914,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6345551263939377,21.01643147190033,0.0,2010-09-01,0.0080799929278501,0.0250597213980876,-0.0164548773421082,0.0005352156445121,0.916638901087908,-1.7787117538355794,5.144583266605995,-0.0252150730330358,-0.6288886103578477,-0.6849598507680419,-0.8291074011329123,-0.7551649256450794,0.6931471805599453,0.6931471805599453,0.6931471805599453,10.819818283610305,0.6931471805599453,10.819818283610305,-0.724350722602761,-0.7172635994084438,21.02749209255015,21.029462529628105,0.0,-0.0094542986261281,0.0499009431104879,-0.0486191655370045,-0.045779578197969,-0.0416857999186071,0.0195632512676384,-0.0033388180503317,0.0103951049072836,-0.0298779215948563,0.6688746081391406,-1.1045112703175644,-0.2651848504248453,1.4308582711273383,5.138148614395215,5.131081447172122,-0.0005722460814236,0.0120864780688023
32,-0.5150204823046103,-1.1911466493040876,8.847359875474174,8.710124927322207,9.474088294132333,-0.9354780833151928,21.01466501663731,0.0001694501517608,2010-10-01,-0.033594890555717,-0.0209293572489972,-0.0288478391132658,0.001434185070309,0.7916380179235984,-1.0612247565964892,5.145166187053862,0.014569022260658,0.141892387385413,-0.6288886103578477,0.9054200894659914,-0.8291074011329123,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6345551263939377,-0.724350722602761,21.01643147190033,21.02749209255015,0.0,0.0,0.0080799929278501,0.0499009431104879,0.0250597213980876,-0.045779578197969,-0.0164548773421082,0.0195632512676384,0.0005352156445121,0.0103951049072836,0.916638901087908,0.6688746081391406,-1.7787117538355794,-0.2651848504248453,5.144583266605995,5.138148614395215,-0.0252150730330358,-0.0005722460814236
33,1.1037341393277291,1.812015043850192,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.5358883957525968,20.993320124172588,0.0,2010-11-01,0.0056781109096615,0.0678520736929639,0.0251227843158985,0.0324082010353627,0.334893704328163,-0.0861776962410523,5.150976778649327,-0.0014473877183061,-0.5150204823046103,0.141892387385413,-1.1911466493040876,0.9054200894659914,8.847359875474174,0.6931471805599453,8.710124927322207,0.6931471805599453,9.474088294132333,0.6931471805599453,-0.9354780833151928,0.6345551263939377,21.01466501663731,21.01643147190033,0.0001694501517608,0.0,-0.033594890555717,0.0080799929278501,-0.0209293572489972,0.0250597213980876,-0.0288478391132658,-0.0164548773421082,0.001434185070309,0.0005352156445121,0.7916380179235984,0.916638901087908,-1.0612247565964892,-1.7787117538355794,5.145166187053862,5.144583266605995,0.014569022260658,-0.0252150730330358
34,2.07155148007228,0.8332603501121412,13.19255899197242,13.332762056770171,13.958261073580584,1.279724843653888,20.998492666648627,-0.0154527201940286,2010-12-01,-0.0327607872398818,0.0833939377032422,0.0245172627194079,0.0679735237199992,0.4521765937546513,0.0,5.153291594497779,-0.0110691488489322,1.1037341393277291,-0.5150204823046103,1.812015043850192,-1.1911466493040876,0.6931471805599453,8.847359875474174,0.6931471805599453,8.710124927322207,0.6931471805599453,9.474088294132333,1.5358883957525968,-0.9354780833151928,20.993320124172588,21.01466501663731,0.0,0.0001694501517608,0.0056781109096615,-0.033594890555717,0.0678520736929639,-0.0209293572489972,0.0251227843158985,-0.0288478391132658,0.0324082010353627,0.001434185070309,0.334893704328163,0.7916380179235984,-0.0861776962410523,-1.0612247565964892,5.150976778649327,5.145166187053862,-0.0014473877183061,0.014569022260658
35,-1.7361047264165703,-1.3288233507787446,5.41610040220442,10.940047116801228,10.943993919797204,-1.503805566932055,20.9930928083261,-0.0108938282558188,2011-01-01,0.0327607872398818,0.067852908604916,0.0426795180629082,0.0254555475709645,-0.1198252766019152,0.0,5.152713392689245,-0.0082353406613053,2.07155148007228,1.1037341393277291,0.8332603501121412,1.812015043850192,13.19255899197242,0.6931471805599453,13.332762056770171,0.6931471805599453,13.958261073580584,0.6931471805599453,1.279724843653888,1.5358883957525968,20.998492666648627,20.993320124172588,-0.0154527201940286,0.0,-0.0327607872398818,0.0056781109096615,0.0833939377032422,0.0678520736929639,0.0245172627194079,0.0251227843158985,0.0679735237199992,0.0324082010353627,0.4521765937546513,0.334893704328163,0.0,-0.0861776962410523,5.153291594497779,5.150976778649327,-0.0110691488489322,-0.0014473877183061
36,4.078412513024105,0.7002306107895357,14.022249892837088,0.6931471805599453,14.022249892837088,3.229736622299584,21.56225908314132,0.2149582445665689,2011-02-01,0.0232468496987476,-0.0352885783020511,-0.0243813553473395,0.0381865363156448,-0.0730529308463339,0.0,5.155601064346441,0.0058892985295528,-1.7361047264165703,2.07155148007228,-1.3288233507787446,0.8332603501121412,5.41610040220442,13.19255899197242,10.940047116801228,13.332762056770171,10.943993919797204,13.958261073580584,-1.503805566932055,1.279724843653888,20.9930928083261,20.998492666648627,-0.0108938282558188,-0.0154527201940286,0.0327607872398818,-0.0327607872398818,0.067852908604916,0.0833939377032422,0.0426795180629082,0.0245172627194079,0.0254555475709645,0.0679735237199992,-0.1198252766019152,0.4521765937546513,0.0,0.0,5.152713392689245,5.153291594497779,-0.0082353406613053,-0.0110691488489322
