,Unnamed: 0.1,Unnamed: 0,InVolReg,OutVolReg,TVolFin,WalletReg,WalletFin,Date,Price,Coal_price_EU,Ngas_price_EU,Oil_price_EU,HDD,CDD,ESI,IPI,InVolReg_lag2,OutVolReg_lag1,OutVolReg_lag2,InVolFin_lag1,InVolFin_lag2,OutVolFin_lag2,TVolFin_lag2,WalletReg_lag1,WalletReg_lag2,WalletFin_lag1,WalletFin_lag2,Price_lag1,Price_lag2,Coal_price_EU_lag1,Coal_price_EU_lag2,Ngas_price_EU_lag1,Ngas_price_EU_lag2,Oil_price_EU_lag1,Oil_price_EU_lag2,HDD_lag2,CDD_lag1,CDD_lag2,ESI_lag1,IPI_lag1,IPI_lag2
11,11,13,1.590922037348669,1.5772416598081485,8.50532301884575,0.8220874213249338,15.063591726776234,2014-02-01,0.1376619230738121,-0.0401406674569431,-0.0204625336018438,0.0072027689280789,-0.2829439209011486,0.0,-0.0044438145089529,-0.0350014389034125,2.4582254325132453,-1.591694172969774,1.2803130820114177,8.622093601241607,0.6931471805599453,0.0,0.6931471805599453,0.2923204484345127,1.0855929502743464,15.065001034837978,15.063408568863458,0.065485042741602,0.048638660495178,-0.0150177129938455,0.0055349659940171,0.0073510659678062,-0.0029814485790966,-0.0177404709443962,0.0063742699690196,0.2409187247891369,0.0,-0.004987541511039,0.0012383567387086,-0.0199342149008172,-0.0315687890397713
12,12,14,-0.4561302827651055,1.237339438664371,0.6931471805599453,0.1816107514333502,15.063591726776234,2014-03-01,-0.222525440652725,-0.0283370826291076,-0.0349603013569082,-0.0192920181596596,-0.1092247401715305,0.0,0.0043920335011806,0.0086505729760091,-0.7851547100293921,1.5772416598081485,-1.591694172969774,2.70805020110221,8.622093601241607,0.0,8.622093601241607,0.8220874213249338,0.2923204484345127,15.063591726776234,15.065001034837978,0.1376619230738121,0.065485042741602,-0.0401406674569431,-0.0150177129938455,-0.0204625336018438,0.0073510659678062,0.0072027689280789,-0.0177404709443962,0.102473288824143,0.0,0.0,-0.0044438145089529,-0.0350014389034125,-0.0199342149008172
13,13,15,1.1516779785052655,2.357541518943308,0.6931471805599453,-1.020802660596139,15.063591726776234,2014-04-01,0.0753577425792122,-0.0034357398142859,-0.0090845044290173,0.0033963471377722,-0.3919603426074589,0.009950330853168,-0.0087947874203875,0.0516162396511354,1.590922037348669,1.237339438664371,1.5772416598081485,0.6931471805599453,2.70805020110221,7.809541324653411,8.50532301884575,0.1816107514333502,0.8220874213249338,15.063591726776234,15.063591726776234,-0.222525440652725,0.1376619230738121,-0.0283370826291076,-0.0401406674569431,-0.0349603013569082,-0.0204625336018438,-0.0192920181596596,0.0072027689280789,-0.2829439209011486,0.0,0.0,0.0043920335011806,0.0086505729760091,-0.0350014389034125
14,14,16,-3.819225687585714,-3.399476837185873,0.6931471805599453,-0.1048611973125623,15.063591726776234,2014-05-01,-0.0340003610231258,0.0096400846504334,-0.0308544264753343,0.0178736218855561,-0.3773624935737896,0.1210779315532359,0.001252340415375,0.0138101301262176,-0.4561302827651055,2.357541518943308,1.237339438664371,0.6931471805599453,0.6931471805599453,-7.809541324653411,0.6931471805599453,-1.020802660596139,0.1816107514333502,15.063591726776234,15.063591726776234,0.0753577425792122,-0.222525440652725,-0.0034357398142859,-0.0283370826291076,-0.0090845044290173,-0.0349603013569082,0.0033963471377722,-0.0192920181596596,-0.1092247401715305,0.009950330853168,0.0,-0.0087947874203875,0.0516162396511354,0.0086505729760091
15,15,17,0.1962998421294592,-0.8008004896370053,0.6931471805599453,-0.0005816647720102,15.063591726776234,2014-06-01,0.0724125775684765,-0.0110055250543084,-0.0223070592743623,0.0232752527168376,-0.7951574499706524,1.4923125551966878,-0.000631503497817,-0.0117672284964172,1.1516779785052655,-3.399476837185873,2.357541518943308,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,-0.1048611973125623,-1.020802660596139,15.063591726776234,15.063591726776234,-0.0340003610231258,0.0753577425792122,0.0096400846504334,-0.0034357398142859,-0.0308544264753343,-0.0090845044290173,0.0178736218855561,0.0033963471377722,-0.3919603426074589,0.1210779315532359,0.009950330853168,0.001252340415375,0.0138101301262176,0.0516162396511354
16,16,18,0.25828994044981,0.953380286913216,0.6931471805599453,-0.1039117089327952,15.063591726776234,2014-07-01,0.0343303812837483,-0.0188454204114991,-0.032611848709966,-0.0315881549416507,-1.2263839869842292,0.8076374901593528,0.0012582563562517,-0.0114943794257351,-3.819225687585714,-0.8008004896370053,-3.399476837185873,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,-0.0005816647720102,-0.1048611973125623,15.063591726776234,15.063591726776234,0.0724125775684765,-0.0340003610231258,-0.0110055250543084,0.0096400846504334,-0.0223070592743623,-0.0308544264753343,0.0232752527168376,0.0178736218855561,-0.3773624935737896,1.4923125551966878,0.1210779315532359,-0.000631503497817,-0.0117672284964172,0.0138101301262176
17,17,19,-0.7883585187509006,-1.8913836875999264,0.6931471805599453,0.0125624944121653,15.063591726776234,2014-08-01,0.016733107288704,0.0103806496967884,0.0016539734588101,-0.0244584316342377,0.8648513632319323,0.11963805205359,-0.0044265824573566,0.0086331471447023,0.1962998421294592,0.953380286913216,-0.8008004896370053,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,-0.1039117089327952,-0.0005816647720102,15.063591726776234,15.063591726776234,0.0343303812837483,0.0724125775684765,-0.0188454204114991,-0.0110055250543084,-0.032611848709966,-0.0223070592743623,-0.0315881549416507,0.0232752527168376,-0.7951574499706524,0.8076374901593528,1.4923125551966878,0.0012582563562517,-0.0114943794257351,-0.0117672284964172
18,18,20,0.0292450351799082,0.0108336739948846,0.6931471805599453,0.0136598748866596,15.063591726776234,2014-09-01,-0.0501447930553795,-0.0068868555368757,0.0285269561249439,-0.0109364808456522,0.5890627408179445,-1.232868541231254,-0.0006628478838139,-0.0160927756026421,0.25828994044981,-1.8913836875999264,0.953380286913216,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0125624944121653,-0.1039117089327952,15.063591726776234,15.063591726776234,0.016733107288704,0.0343303812837483,0.0103806496967884,-0.0188454204114991,0.0016539734588101,-0.032611848709966,-0.0244584316342377,-0.0315881549416507,-1.2263839869842292,0.11963805205359,0.8076374901593528,-0.0044265824573566,0.0086331471447023,-0.0114943794257351
19,19,21,0.7796101743659456,0.8392055421333282,0.6931471805599453,0.0353815537369897,15.063591726776234,2014-10-01,0.0466452269291153,-0.0088353140661761,0.0502897413719489,-0.0689130317883295,0.7884278854596927,-1.0288165267325675,0.0101712663575783,-0.0079348923326563,-0.7883585187509006,0.0108336739948846,-1.8913836875999264,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0136598748866596,0.0125624944121653,15.063591726776234,15.063591726776234,-0.0501447930553795,0.016733107288704,-0.0068868555368757,0.0103806496967884,0.0285269561249439,0.0016539734588101,-0.0109364808456522,-0.0244584316342377,0.8648513632319323,-1.232868541231254,0.11963805205359,-0.0006628478838139,-0.0160927756026421,0.0086331471447023
20,20,22,-0.4349135948747218,-0.3360858289088391,0.6931471805599453,0.0143050813856717,15.063591726776234,2014-11-01,0.0595413936910165,-0.0012673043484037,-0.052767654944517,-0.0668296796400369,0.5164787051438315,-0.2839437503411738,-0.0025497738469741,-0.0130831155022201,0.0292450351799082,0.8392055421333282,0.0108336739948846,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0353815537369897,0.0136598748866596,15.063591726776234,15.063591726776234,0.0466452269291153,-0.0501447930553795,-0.0088353140661761,-0.0068868555368757,0.0502897413719489,0.0285269561249439,-0.0689130317883295,-0.0109364808456522,0.5890627408179445,-1.0288165267325675,-1.232868541231254,0.0101712663575783,-0.0079348923326563,-0.0160927756026421
21,21,23,2.2633362094875125,1.4169420248511528,0.6931471805599453,0.4038029837401389,15.063591726776234,2014-12-01,0.0171924005403729,0.0051090851463024,0.0760266861735154,-0.1542234588420559,0.3532134071023076,-0.004987541511039,-0.0006359208839867,0.0255832782664517,0.7796101743659456,-0.3360858289088391,0.8392055421333282,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0143050813856717,0.0353815537369897,15.063591726776234,15.063591726776234,0.0595413936910165,0.0466452269291153,-0.0012673043484037,-0.0088353140661761,-0.052767654944517,0.0502897413719489,-0.0668296796400369,-0.0689130317883295,0.7884278854596927,-0.2839437503411738,-1.0288165267325675,-0.0025497738469741,-0.0130831155022201,-0.0079348923326563
22,22,24,-0.2585869730359995,0.2596369853101379,0.6931471805599453,0.1655873755682293,15.063591726776234,2015-01-01,-0.0138947883188165,0.0232286449485963,-0.0010560683865126,-0.1324242022599913,0.06322133632304,0.0,0.0050393681744838,0.0139804908654941,-0.4349135948747218,1.4169420248511528,-0.3360858289088391,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.4038029837401389,0.0143050813856717,15.063591726776234,15.063591726776234,0.0171924005403729,0.0595413936910165,0.0051090851463024,-0.0012673043484037,0.0760266861735154,-0.052767654944517,-0.1542234588420559,-0.0668296796400369,0.5164787051438315,-0.004987541511039,-0.2839437503411738,-0.0006359208839867,0.0255832782664517,-0.0130831155022201
23,23,25,0.6613570570075709,0.167194908509451,0.6931471805599453,0.3500826526187843,15.063591726776234,2015-02-01,0.0016447372128784,0.0787334374087747,-0.0608601224502662,0.1390510202266277,-0.131812830772632,0.0,0.0049449275262825,-0.0143946552946907,2.2633362094875125,0.2596369853101379,1.4169420248511528,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.1655873755682293,0.4038029837401389,15.063591726776234,15.063591726776234,-0.0138947883188165,0.0171924005403729,0.0232286449485963,0.0051090851463024,-0.0010560683865126,0.0760266861735154,-0.1324242022599913,-0.1542234588420559,0.3532134071023076,0.0,-0.004987541511039,0.0050393681744838,0.0139804908654941,0.0255832782664517
24,24,26,0.126120190643757,0.8182823619618524,0.6931471805599453,0.1715526370568021,15.063591726776234,2015-03-01,-0.0149009379600131,-0.0103575861787064,0.0315724950032927,0.0058416827865919,-0.1674871456693827,0.0,-0.0007399755392238,-0.0358461317731357,-0.2585869730359995,0.167194908509451,0.2596369853101379,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.3500826526187843,0.1655873755682293,15.063591726776234,15.063591726776234,0.0016447372128784,-0.0138947883188165,0.0787334374087747,0.0232286449485963,-0.0608601224502662,-0.0010560683865126,0.1390510202266277,-0.1324242022599913,0.06322133632304,0.0,0.0,0.0049449275262825,-0.0143946552946907,0.0139804908654941
25,25,27,0.6153145298713483,1.7786739853624134,0.6931471805599453,-1.2901939395181827,15.063591726776234,2015-04-01,0.0384505443198843,-0.0755397697084383,-0.1295437572234679,0.0471803039378233,-0.3616891139377669,0.0,-0.0105101431153729,-0.035842997699012,0.6613570570075709,0.8182823619618524,0.167194908509451,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.1715526370568021,0.3500826526187843,15.063591726776234,15.063591726776234,-0.0149009379600131,0.0016447372128784,-0.0103575861787064,0.0787334374087747,0.0315724950032927,-0.0608601224502662,0.0058416827865919,0.1390510202266277,-0.131812830772632,0.0,0.0,-0.0007399755392238,-0.0358461317731357,-0.0143946552946907
26,26,28,-4.156789427170963,-4.313178989891384,0.6931471805599453,-0.0403414478966723,15.063591726776234,2015-05-01,-0.0056338177182562,0.0276104960311283,-0.0302841961060997,0.0350524961415485,-0.5394404044182268,0.5567545556543906,-0.0006151953439186,-0.0225031998007185,0.126120190643757,1.7786739853624134,0.8182823619618524,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,-1.2901939395181827,0.1715526370568021,15.063591726776234,15.063591726776234,0.0384505443198843,-0.0149009379600131,-0.0755397697084383,-0.0103575861787064,-0.1295437572234679,0.0315724950032927,0.0471803039378233,0.0058416827865919,-0.1674871456693827,0.0,0.0,-0.0105101431153729,-0.035842997699012,-0.0358461317731357
27,27,29,0.6935758266094432,1.1822978515283964,0.6931471805599453,-0.1814156287042223,15.063591726776234,2015-06-01,0.0080386284964353,-0.0234118765661879,-0.0052134016002844,-0.0287315660590081,-0.7043796271050393,1.3272801896828357,-3.786982958331464e-07,0.034447601925871,0.6153145298713483,-4.313178989891384,1.7786739853624134,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,-0.0403414478966723,-1.2901939395181827,15.063591726776234,15.063591726776234,-0.0056338177182562,0.0384505443198843,0.0276104960311283,-0.0755397697084383,-0.0302841961060997,-0.1295437572234679,0.0350524961415485,0.0471803039378233,-0.3616891139377669,0.5567545556543906,0.0,-0.0006151953439186,-0.0225031998007185,-0.035842997699012
28,28,30,-0.2367568819234584,-2.0864276186389112,0.6931471805599453,0.0348538968184861,15.063591726776234,2015-07-01,0.0338481742169696,0.0193280982446388,0.0150264252682075,-0.062437332875894,-0.6164458459568962,1.4770348452341504,0.0012311480844289,-0.0008798944694392,-4.156789427170963,1.1822978515283964,-4.313178989891384,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,-0.1814156287042223,-0.0403414478966723,15.063591726776234,15.063591726776234,0.0080386284964353,-0.0056338177182562,-0.0234118765661879,0.0276104960311283,-0.0052134016002844,-0.0302841961060997,-0.0287315660590081,0.0350524961415485,-0.5394404044182268,1.3272801896828357,0.5567545556543906,-3.786982958331464e-07,0.034447601925871,-0.0225031998007185
29,29,31,-0.0100416656749757,0.2547683263488025,0.6931471805599453,0.0229530511017372,15.063591726776234,2015-08-01,0.0153612851614872,-0.0140733095686735,-0.0418645411790503,-0.1233865525480535,-0.1983218981403958,-0.2251406865241016,0.0018429397959929,-0.034934139005867,0.6935758266094432,-2.0864276186389112,1.1822978515283964,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0348538968184861,-0.1814156287042223,15.063591726776234,15.063591726776234,0.0338481742169696,0.0080386284964353,0.0193280982446388,-0.0234118765661879,0.0150264252682075,-0.0052134016002844,-0.062437332875894,-0.0287315660590081,-0.7043796271050393,1.4770348452341504,1.3272801896828357,0.0012311480844289,-0.0008798944694392,0.034447601925871
30,30,32,0.2675866538342575,0.9124614364915864,0.6931471805599453,-0.019197226936388,15.063591726776234,2015-09-01,0.0060790460763819,-0.0177582036784187,-0.0111512646199343,-0.0013024621199617,1.1541292996643877,-1.427551043758271,0.004271398377992,0.0013664315494352,-0.2367568819234584,0.2547683263488025,-2.0864276186389112,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0229530511017372,0.0348538968184861,15.063591726776234,15.063591726776234,0.0153612851614872,0.0338481742169696,-0.0140733095686735,0.0193280982446388,-0.0418645411790503,0.0150264252682075,-0.1233865525480535,-0.062437332875894,-0.6164458459568962,-0.2251406865241016,1.4770348452341504,0.0018429397959929,-0.034934139005867,-0.0008798944694392
31,31,33,0.7867175673691804,-0.7900282742659535,0.6931471805599453,0.1562076391546014,15.063591726776234,2015-10-01,0.037179003241754,-0.0327045102274814,-0.0258889419554146,0.0110808567362195,0.8528046128118376,-1.5905948246326205,-0.0049023149971754,0.0140115286625643,-0.0100416656749757,0.9124614364915864,0.2547683263488025,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,-0.019197226936388,0.0229530511017372,15.063591726776234,15.063591726776234,0.0060790460763819,0.0153612851614872,-0.0177582036784187,-0.0140733095686735,-0.0111512646199343,-0.0418645411790503,-0.0013024621199617,-0.1233865525480535,-0.1983218981403958,-1.427551043758271,-0.2251406865241016,0.004271398377992,0.0013664315494352,-0.034934139005867
32,32,34,-0.843239441745304,-0.0684881266725945,0.6931471805599453,0.0333979648793132,15.063591726776234,2015-11-01,-0.0036563112031102,0.0062107720873969,-0.0277061014362258,-0.0221935986024499,0.2334013384528717,-0.1127954941453444,0.0006040149213477,0.0208757303378757,0.2675866538342575,-0.7900282742659535,0.9124614364915864,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.1562076391546014,-0.019197226936388,15.063591726776234,15.063591726776234,0.037179003241754,0.0060790460763819,-0.0327045102274814,-0.0177582036784187,-0.0258889419554146,-0.0111512646199343,0.0110808567362195,-0.0013024621199617,1.1541292996643877,-1.5905948246326205,-1.427551043758271,-0.0049023149971754,0.0140115286625643,0.0013664315494352
33,33,35,2.2418029460945874,1.4639408113378138,0.6931471805599453,0.4695422613517834,15.063591726776234,2015-12-01,-0.026727648905815,-0.0094001087354982,-0.052911252010932,-0.1089622367483702,0.2487415771962711,-0.004987541511039,-0.0018246318485948,-0.0394493107082825,0.7867175673691804,-0.0684881266725945,-0.7900282742659535,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0333979648793132,0.1562076391546014,15.063591726776234,15.063591726776234,-0.0036563112031102,0.037179003241754,0.0062107720873969,-0.0327045102274814,-0.0277061014362258,-0.0258889419554146,-0.0221935986024499,0.0110808567362195,0.8528046128118376,-0.1127954941453444,-1.5905948246326205,0.0006040149213477,0.0208757303378757,0.0140115286625643
34,34,36,-1.2574955062454762,-2.0986179176718363,0.6931471805599453,0.1125039240801761,15.063591726776234,2016-01-01,-0.1791662690736153,-0.0314696207614471,-0.0809884967191263,-0.1149783595512987,0.3211381719313566,0.0,-0.0012139605835539,-0.0032058648936335,-0.843239441745304,1.4639408113378138,-0.0684881266725945,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.4695422613517834,0.0333979648793132,15.063591726776234,15.063591726776234,-0.026727648905815,-0.0036563112031102,-0.0094001087354982,0.0062107720873969,-0.052911252010932,-0.0277061014362258,-0.1089622367483702,-0.0221935986024499,0.2334013384528717,-0.004987541511039,-0.1127954941453444,-0.0018246318485948,-0.0394493107082825,0.0208757303378757
35,35,37,1.7447780062142255,0.7748484886002682,0.6931471805599453,0.5180357679379171,15.063591726776234,2016-02-01,-0.0992784389799452,0.0019945116548107,-0.0651225619173077,0.0297903094286229,-0.3189745897525062,0.0,-0.0042621711420336,0.0347116210344013,2.2418029460945874,-2.0986179176718363,1.4639408113378138,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.1125039240801761,0.4695422613517834,15.063591726776234,15.063591726776234,-0.1791662690736153,-0.026727648905815,-0.0314696207614471,-0.0094001087354982,-0.0809884967191263,-0.052911252010932,-0.1149783595512987,-0.1089622367483702,0.2487415771962711,0.0,-0.004987541511039,-0.0012139605835539,-0.0032058648936335,-0.0394493107082825
36,36,38,-0.4567164490695887,3.1041601810686146,0.6931471805599453,-0.0755756076595446,15.063591726776234,2016-03-01,0.0206598592688735,0.018982784040852,-0.0078181912014962,0.0940799836626422,-0.0100307129083914,0.0,0.0024256560213347,-0.0115865823850036,-1.2574955062454762,0.7748484886002682,-2.0986179176718363,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.5180357679379171,0.1125039240801761,15.063591726776234,15.063591726776234,-0.0992784389799452,-0.1791662690736153,0.0019945116548107,-0.0314696207614471,-0.0651225619173077,-0.0809884967191263,0.0297903094286229,-0.1149783595512987,0.3211381719313566,0.0,0.0,-0.0042621711420336,0.0347116210344013,-0.0032058648936335
37,37,39,1.3104716845020548,1.610392081074238,0.6931471805599453,-1.395676273323712,15.063591726776234,2016-04-01,0.0902518205250779,-0.0258367053609385,-0.0030801636211958,0.0345425890043262,-0.4202293078259176,0.009950330853168,0.004276676494137,-0.0453894091467974,1.7447780062142255,3.1041601810686146,0.7748484886002682,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,-0.0755756076595446,0.5180357679379171,15.063591726776234,15.063591726776234,0.0206598592688735,-0.0992784389799452,0.018982784040852,0.0019945116548107,-0.0078181912014962,-0.0651225619173077,0.0940799836626422,0.0297903094286229,-0.3189745897525062,0.0,0.0,0.0024256560213347,-0.0115865823850036,0.0347116210344013
