,Unnamed: 0,month,InVolReg,OutVolReg,InVolFin,OutVolFin,TVolFin,TVolReg,WalletReg,WalletFin,Date,Time,Price,Coal_price_EU,Ngas_price_EU,Oil_price_EU,HDD,CDD,ESI,IPI
142,177,2019-11-01,9957652.0,6039496.0,0.0,0.0,0.0,15997148.0,185262967.0,2009351.0,2019-11-01,11/2019,25.94,60.61894851144692,4.660215561768166,56.77314270201792,350.37,0.01,103.0,107.2
143,178,2019-12-01,57043250.0,44461279.0,0.0,0.0,0.0,101504529.0,197844938.0,2009351.0,2019-12-01,12/2019,25.18,59.55187618104923,4.15771817906056,59.254926662467376,423.51,0.0,103.6,106.4
144,179,2020-01-01,13784496.0,9049483.0,0.0,0.0,0.0,22833979.0,202579951.0,2009351.0,2020-01-01,01/2020,24.31,62.75675675675675,3.2733192317747744,57.29729729729729,456.86,0.0,105.3,108.0
145,180,2020-02-01,269323724.0,16294486.0,0.0,0.0,0.0,285618210.0,455609189.0,2009351.0,2020-02-01,02/2020,24.02,62.02659330582301,2.666459093131591,50.4355800091701,374.8,0.0,105.7,108.6
146,181,2020-03-01,97640516.0,130745495.0,0.0,0.0,0.0,228386011.0,422504210.0,2009351.0,2020-03-01,03/2020,18.42,60.32721684895597,2.457623051387508,29.811081984995024,374.24,0.0,94.5,95.7
147,182,2020-04-01,150513053.0,471100232.0,0.0,0.0,0.0,621613285.0,101917031.0,2009351.0,2020-04-01,04/2020,20.39,53.90351684772601,1.952051801988584,21.48775547781256,248.51,0.0,57.6,86.4
148,183,2020-05-01,8021099.0,4469211.0,0.0,0.0,0.0,12490310.0,105468919.0,2009351.0,2020-05-01,05/2020,22.18,48.14712896716199,1.4448403760044028,28.453494771601537,161.06,2.33,62.0,101.7
149,184,2020-06-01,5203100.0,4538649.0,0.0,0.0,0.0,9741749.0,106133370.0,2009351.0,2020-06-01,06/2020,27.68,46.38827187916482,1.5567935248156377,35.4775655264327,36.04,8.36,73.8,99.3
150,185,2020-07-01,8440760.0,5566877.0,0.0,0.0,0.0,14007637.0,109007253.0,2009351.0,2020-07-01,07/2020,27.22,44.97949925848381,1.5711729010468465,37.34624443862863,30.96,35.25,82.7,95.9
151,186,2020-08-01,22053977.0,3204380.0,0.0,0.0,0.0,25258357.0,127856850.0,2009351.0,2020-08-01,08/2020,29.53,42.39093676022996,2.4195947554362527,37.41968211024687,26.18,41.94,89.4,96.6
152,187,2020-09-01,8052004.0,4357414.0,0.0,0.0,0.0,12409418.0,131551440.0,2009351.0,2020-09-01,09/2020,27.5,46.30257801899593,3.3515429635939618,34.845658073270016,81.08,10.18,94.5,95.8
153,188,2020-10-01,12876343.0,4154354.0,0.0,0.0,0.0,17030697.0,140273429.0,2009351.0,2020-10-01,10/2020,24.19,49.59660297239915,4.152518393341826,34.36942675159236,211.16,0.58,95.3,105.1
154,189,2020-11-01,7613919.0,30732711.0,0.0,0.0,0.0,38346630.0,117154637.0,2009351.0,2020-11-01,11/2020,29.6,54.40108126372699,4.0850135201554325,36.51799290420679,319.68,0.02,92.0,102.4
155,190,2020-12-01,95004854.0,32020852.0,0.0,0.0,0.0,127025706.0,180138639.0,2009351.0,2020-12-01,12/2020,32.94,68.22514379622021,4.811919717370583,40.977814297452746,438.59,0.0,96.7,101.1
